,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility
1969-12-31 09:11:43,1561759200,0.0,0.0,85.97,85.97,0.21,1013.5,12.72,16.1,230.0,0.17,8.0,10.0
1969-12-31 09:11:44,1561762800,0.0,0.0,85.6,85.6,0.24,1013.3,13.15,16.75,237.0,0.19,5.0,10.0
1969-12-31 09:11:45,1561766400,0.0,0.0,83.46,83.46,0.25,1013.3,13.18,16.81,231.0,0.17,3.0,10.0
1969-12-31 09:11:46,1561770000,0.0,0.0,82.16,82.16,0.28,1013.4,12.54,16.75,238.0,0.18,1.0,10.0
1969-12-31 09:11:47,1561773600,0.0,0.0,79.18,79.18,0.32,1013.9,11.31,15.97,250.0,0.03,0.0,10.0
1969-12-31 09:11:48,1561777200,0.0,0.0,74.92,74.92,0.36,1014.4,8.83,15.45,255.0,0.01,0.0,10.0
1969-12-31 09:11:49,1561780800,0.0015,0.01,71.04,71.04,0.4,1014.3,8.02,14.44,257.0,0.01,0.0,10.0
1969-12-31 09:11:50,1561784400,0.0007,0.01,68.01,68.01,0.44,1014.8,7.77,13.2,264.0,0.01,0.0,10.0
1969-12-31 09:11:51,1561788000,0.0,0.0,65.95,65.95,0.44,1014.8,8.34,13.07,270.0,0.0,0.0,10.0
1969-12-31 09:11:52,1561791600,0.0,0.0,63.44,63.44,0.5,1014.9,8.79,13.69,244.0,0.0,0.0,10.0
1969-12-31 09:11:53,1561795200,0.0,0.0,61.99,61.99,0.52,1015.3,9.06,14.14,300.0,0.0,0.0,10.0
1969-12-31 09:11:54,1561798800,0.0,0.0,60.4,60.4,0.54,1015.1,8.46,14.27,285.0,0.0,0.0,10.0
1969-12-31 09:11:55,1561802400,0.0013,0.01,59.24,59.24,0.56,1014.7,8.55,13.5,284.0,0.03,0.0,10.0
1969-12-31 09:11:56,1561806000,0.0015,0.01,57.73,57.73,0.57,1014.6,7.91,12.83,284.0,0.07,0.0,10.0
1969-12-31 09:11:57,1561809600,0.0,0.0,57.12,57.12,0.56,1014.8,7.12,10.65,290.0,0.05,0.0,10.0
1969-12-31 09:11:58,1561813200,0.0012,0.01,57.78,57.78,0.52,1014.9,7.36,10.57,290.0,0.0,0.0,10.0
1969-12-31 09:11:59,1561816800,0.0009,0.01,61.28,61.28,0.47,1015.1,6.5,9.62,290.0,0.01,0.0,10.0
1969-12-31 09:12:00,1561820400,0.0,0.0,67.83,67.83,0.39,1014.9,4.53,7.88,298.0,0.04,2.0,10.0
1969-12-31 09:12:01,1561824000,0.0,0.0,73.18,73.18,0.31,1014.9,3.78,6.28,14.0,0.13,3.0,10.0
1969-12-31 09:12:02,1561827600,0.0012,0.01,77.97,77.97,0.24,1014.9,4.29,7.2,168.0,0.13,6.0,10.0
1969-12-31 09:12:03,1561831200,0.0016,0.01,82.16,82.16,0.19,1015.1,5.07,8.46,220.0,0.12,8.0,10.0
1969-12-31 09:12:04,1561834800,0.0,0.0,85.16,85.16,0.17,1015.0,8.12,12.01,231.0,0.03,10.0,10.0
1969-12-31 09:12:05,1561838400,0.0011,0.01,87.74,87.74,0.16,1014.5,11.61,16.15,226.0,0.02,11.0,10.0
1969-12-31 09:12:06,1561842000,0.0014,0.01,87.78,87.78,0.16,1014.1,13.48,18.13,222.0,0.04,10.0,10.0
1969-12-31 09:12:07,1561845600,0.001,0.01,88.16,88.16,0.17,1013.6,14.13,18.53,222.0,0.08,8.0,10.0
1969-12-31 09:12:08,1561849200,0.0017,0.01,87.64,87.64,0.19,1013.1,14.39,19.08,229.0,0.11,6.0,10.0
1969-12-31 09:12:09,1561852800,0.0,0.0,86.01,86.01,0.19,1013.2,14.4,18.52,227.0,0.09,3.0,10.0
1969-12-31 09:12:10,1561856400,0.0,0.0,83.85,83.85,0.23,1013.7,13.2,18.57,226.0,0.36,1.0,10.0
1969-12-31 09:12:11,1561860000,0.0016,0.01,81.15,81.15,0.25,1013.9,11.72,17.48,245.0,0.48,0.0,10.0
1969-12-31 09:12:12,1561863600,0.0,0.0,76.7,76.7,0.29,1014.5,9.57,17.23,244.0,0.6,0.0,10.0
1969-12-31 09:12:13,1561867200,0.0017,0.01,73.46,73.46,0.32,1014.9,8.33,15.05,243.0,0.62,0.0,10.0
1969-12-31 09:12:14,1561870800,0.0,0.0,70.99,70.99,0.35,1015.4,8.04,14.72,264.0,0.64,0.0,10.0
1969-12-31 09:12:15,1561874400,0.0,0.0,69.25,69.25,0.35,1015.6,7.84,13.01,262.0,0.62,0.0,10.0
1969-12-31 09:12:16,1561878000,0.0,0.0,67.62,67.62,0.38,1015.3,8.18,13.58,263.0,0.65,0.0,10.0
1969-12-31 09:12:17,1561881600,0.0,0.0,66.94,66.94,0.4,1014.2,9.48,15.36,281.0,0.6,0.0,10.0
1969-12-31 09:12:18,1561885200,0.0,0.0,65.41,65.41,0.43,1013.9,8.81,15.34,277.0,0.42,0.0,10.0
1969-12-31 09:12:19,1561888800,0.0,0.0,63.64,63.64,0.45,1014.5,8.51,14.32,267.0,0.67,0.0,10.0
1969-12-31 09:12:20,1561892400,0.0,0.0,61.61,61.61,0.49,1014.3,8.34,13.07,282.0,0.57,0.0,10.0
1969-12-31 09:12:21,1561896000,0.0,0.0,61.14,61.14,0.49,1014.4,7.71,11.93,280.0,0.21,0.0,10.0
1969-12-31 09:12:22,1561899600,0.0,0.0,61.53,61.53,0.49,1014.3,7.4,11.28,281.0,0.13,0.0,10.0
1969-12-31 09:12:23,1561903200,0.0015,0.01,65.24,65.24,0.45,1015.3,7.41,11.96,274.0,0.06,0.0,10.0
1969-12-31 09:12:24,1561906800,0.0,0.0,71.67,71.67,0.37,1015.0,7.2,12.17,275.0,0.0,2.0,10.0
1969-12-31 09:12:25,1561910400,0.0,0.0,75.98,75.98,0.3,1015.0,7.96,11.97,291.0,0.0,4.0,10.0
1969-12-31 09:12:26,1561914000,0.0,0.0,79.84,79.84,0.25,1015.1,8.46,12.12,227.0,0.0,6.0,10.0
1969-12-31 09:12:27,1561917600,0.0016,0.01,83.17,83.17,0.21,1014.9,8.83,11.98,242.0,0.0,9.0,10.0
1969-12-31 09:12:28,1561921200,0.0,0.0,86.03,86.03,0.18,1014.3,10.15,13.5,243.0,0.0,11.0,10.0
1969-12-31 09:12:29,1561924800,0.0,0.0,88.35,88.35,0.17,1014.4,12.02,15.36,240.0,0.0,11.0,10.0
1969-12-31 09:12:30,1561928400,0.0,0.0,89.79,89.79,0.16,1014.0,12.66,16.14,234.0,0.0,11.0,10.0
1969-12-31 09:12:31,1561932000,0.0,0.0,90.49,90.49,0.16,1013.5,12.58,15.96,241.0,0.0,9.0,10.0
1969-12-31 09:12:32,1561935600,0.0,0.0,90.11,90.11,0.17,1012.9,12.57,15.54,247.0,0.0,6.0,10.0
1969-12-31 09:12:33,1561939200,0.0,0.0,88.17,88.17,0.18,1012.6,12.54,15.25,246.0,0.0,3.0,10.0
1969-12-31 09:12:34,1561942800,0.0,0.0,86.49,86.49,0.21,1012.8,12.62,16.03,233.0,0.0,1.0,10.0
1969-12-31 09:12:35,1561946400,0.0,0.0,83.77,83.77,0.23,1013.5,11.41,15.86,278.0,0.0,0.0,10.0
1969-12-31 09:12:36,1561950000,0.0,0.0,79.27,79.27,0.26,1014.0,9.78,16.3,270.0,0.0,0.0,10.0
1969-12-31 09:12:37,1561953600,0.0,0.0,75.53,75.53,0.29,1014.4,9.62,16.69,269.0,0.0,0.0,10.0
1969-12-31 09:12:38,1561957200,0.0,0.0,72.67,72.67,0.32,1014.1,10.0,16.81,280.0,0.0,0.0,10.0
1969-12-31 09:12:39,1561960800,0.0,0.0,70.43,70.43,0.32,1014.5,10.22,16.34,278.0,0.0,0.0,10.0
1969-12-31 09:12:40,1561964400,0.0,0.0,68.65,68.65,0.36,1014.7,10.78,16.89,272.0,0.01,0.0,10.0
1969-12-31 09:12:41,1561968000,0.0,0.0,67.36,67.36,0.39,1014.6,11.4,17.14,282.0,0.01,0.0,10.0
1969-12-31 09:12:42,1561971600,0.0,0.0,65.16,65.16,0.45,1014.5,10.98,17.68,280.0,0.02,0.0,10.0
1969-12-31 09:12:43,1561975200,0.0,0.0,63.29,63.29,0.49,1014.2,11.06,17.72,276.0,0.01,0.0,10.0
1969-12-31 09:12:44,1561978800,0.0,0.0,61.93,61.93,0.5,1014.0,11.34,18.45,289.0,0.01,0.0,10.0
1969-12-31 09:12:45,1561982400,0.0,0.0,61.65,61.65,0.51,1014.2,11.74,16.97,290.0,0.0,0.0,10.0
1969-12-31 09:12:46,1561986000,0.0,0.0,62.49,62.49,0.49,1013.7,11.8,17.41,289.0,0.01,0.0,10.0
1969-12-31 09:12:47,1561989600,0.0,0.0,65.57,65.57,0.45,1014.6,11.89,18.54,289.0,0.02,0.0,10.0
1969-12-31 09:12:48,1561993200,0.0,0.0,70.84,70.84,0.38,1014.6,11.56,19.59,291.0,0.03,1.0,10.0
1969-12-31 09:12:49,1561996800,0.0,0.0,75.08,75.08,0.33,1014.3,11.77,18.63,295.0,0.03,3.0,10.0
1969-12-31 09:12:50,1562000400,0.0,0.0,79.1,79.1,0.28,1013.9,12.25,18.18,284.0,0.02,6.0,10.0
1969-12-31 09:12:51,1562004000,0.0009,0.01,82.59,82.59,0.24,1013.6,11.3,16.21,289.0,0.01,8.0,10.0
1969-12-31 09:12:52,1562007600,0.001,0.01,85.37,85.37,0.21,1013.3,12.34,16.52,292.0,0.01,10.0,10.0
1969-12-31 09:12:53,1562011200,0.0,0.0,87.95,87.95,0.18,1013.1,13.4,17.66,284.0,0.0,11.0,10.0
1969-12-31 09:12:54,1562014800,0.0019,0.01,89.88,89.88,0.16,1012.5,13.87,18.48,286.0,0.0,10.0,10.0
1969-12-31 09:12:55,1562018400,0.0017,0.01,90.77,90.77,0.16,1011.9,14.25,19.19,284.0,0.0,8.0,10.0
1969-12-31 09:12:56,1562022000,0.0,0.0,90.23,90.23,0.16,1011.4,14.69,18.38,291.0,0.0,6.0,10.0
1969-12-31 09:12:57,1562025600,0.0,0.0,87.84,87.84,0.17,1011.2,14.59,19.8,286.0,0.0,3.0,10.0
1969-12-31 09:12:58,1562029200,0.0,0.0,86.15,86.15,0.18,1011.4,14.01,19.76,289.0,0.0,1.0,10.0
1969-12-31 09:12:59,1562032800,0.0,0.0,83.41,83.41,0.2,1011.8,13.05,19.84,279.0,0.0,0.0,10.0
1969-12-31 09:13:00,1562036400,0.0,0.0,78.58,78.58,0.24,1011.9,11.32,20.47,280.0,0.0,0.0,10.0
1969-12-31 09:13:01,1562040000,0.0,0.0,75.02,75.02,0.26,1012.4,10.86,19.29,272.0,0.0,0.0,10.0
1969-12-31 09:13:02,1562043600,0.0,0.0,72.39,72.39,0.29,1012.7,11.82,20.85,280.0,0.0,0.0,10.0
1969-12-31 09:13:03,1562047200,0.0014,0.01,70.32,70.32,0.28,1012.3,12.2,20.02,280.0,0.0,0.0,10.0
1969-12-31 09:13:04,1562050800,0.0,0.0,68.79,68.79,0.3,1012.2,13.7,23.16,280.0,0.0,0.0,10.0
1969-12-31 09:13:05,1562054400,0.0021,0.01,67.07,67.07,0.34,1012.2,14.81,26.4,282.0,0.0,0.0,10.0
1969-12-31 09:13:06,1562058000,0.0,0.0,63.78,63.78,0.39,1012.0,13.44,25.87,281.0,0.0,0.0,10.0
1969-12-31 09:13:07,1562061600,0.0,0.0,63.0,63.0,0.42,1011.9,12.84,23.04,277.0,0.0,0.0,10.0
1969-12-31 09:13:08,1562065200,0.0,0.0,61.92,61.92,0.44,1011.8,13.13,22.25,281.0,0.0,0.0,10.0
1969-12-31 09:13:09,1562068800,0.0014,0.01,61.23,61.23,0.46,1012.2,12.65,18.78,284.0,0.0,0.0,10.0
1969-12-31 09:13:10,1562072400,0.0,0.0,61.79,61.79,0.45,1012.2,13.04,19.19,282.0,0.0,0.0,10.0
1969-12-31 09:13:11,1562076000,0.0012,0.01,65.03,65.03,0.41,1012.5,13.1,20.29,279.0,0.0,0.0,10.0
1969-12-31 09:13:12,1562079600,0.0012,0.01,70.22,70.22,0.35,1012.3,12.89,22.27,281.0,0.01,2.0,10.0
1969-12-31 09:13:13,1562083200,0.0,0.0,74.35,74.35,0.3,1011.7,13.76,22.05,292.0,0.07,4.0,10.0
1969-12-31 09:13:14,1562086800,0.0,0.0,78.2,78.2,0.26,1011.4,14.62,21.77,277.0,0.15,6.0,10.0
1969-12-31 09:13:15,1562090400,0.0,0.0,81.27,81.27,0.23,1011.9,14.65,20.69,283.0,0.14,8.0,10.0
1969-12-31 09:13:16,1562094000,0.0,0.0,83.46,83.46,0.21,1011.7,14.53,19.9,279.0,0.16,10.0,10.0
1969-12-31 09:13:17,1562097600,0.0,0.0,85.55,85.55,0.19,1011.4,15.03,19.62,287.0,0.17,10.0,10.0
1969-12-31 09:13:18,1562101200,0.0,0.0,87.01,87.01,0.18,1010.7,14.9,19.97,281.0,0.18,9.0,10.0
1969-12-31 09:13:19,1562104800,0.0,0.0,87.88,87.88,0.17,1010.2,15.21,20.57,273.0,0.17,8.0,10.0
1969-12-31 09:13:20,1562108400,0.0,0.0,87.88,87.88,0.15,1009.5,15.26,20.92,288.0,0.16,6.0,10.0
1969-12-31 09:13:21,1562112000,0.0,0.0,86.59,86.59,0.16,1009.4,15.2,20.77,283.0,0.14,3.0,10.0
1969-12-31 09:13:22,1562115600,0.0,0.0,84.66,84.66,0.17,1009.4,14.3,21.31,282.0,0.11,1.0,10.0
1969-12-31 09:13:23,1562119200,0.0019,0.01,81.96,81.96,0.2,1009.4,13.84,21.32,279.0,0.08,0.0,10.0
1969-12-31 09:13:24,1562122800,0.0,0.0,77.06,77.06,0.24,1009.7,11.45,20.77,274.0,0.05,0.0,10.0
1969-12-31 09:13:25,1562126400,0.0,0.0,73.43,73.43,0.27,1009.7,11.03,19.17,273.0,0.04,0.0,10.0
1969-12-31 09:13:26,1562130000,0.0,0.0,70.69,70.69,0.31,1010.2,11.76,20.41,267.0,0.02,0.0,10.0
1969-12-31 09:13:27,1562133600,0.0,0.0,68.44,68.44,0.32,1010.2,12.3,19.13,269.0,0.01,0.0,10.0
1969-12-31 09:13:28,1562137200,0.0,0.0,66.86,66.86,0.33,1010.2,12.55,19.9,268.0,0.02,0.0,10.0
1969-12-31 09:13:29,1562140800,0.0,0.0,65.48,65.48,0.36,1009.7,13.58,21.39,271.0,0.03,0.0,10.0
1969-12-31 09:13:30,1562144400,0.0008,0.01,63.51,63.51,0.4,1009.5,13.07,22.37,270.0,0.04,0.0,10.0
1969-12-31 09:13:31,1562148000,0.0007,0.01,61.73,61.73,0.44,1009.3,12.77,21.6,267.0,0.08,0.0,10.0
1969-12-31 09:13:32,1562151600,0.0,0.0,60.49,60.49,0.48,1009.2,13.12,21.35,275.0,0.13,0.0,10.0
1969-12-31 09:13:33,1562155200,0.0019,0.01,59.26,59.26,0.52,1009.7,12.57,18.5,274.0,0.16,0.0,10.0
1969-12-31 09:13:34,1562158800,0.0,0.0,60.79,60.79,0.48,1010.0,13.44,19.24,284.0,0.21,0.0,10.0
1969-12-31 09:13:35,1562162400,0.0,0.0,63.25,63.25,0.44,1010.4,13.44,20.97,270.0,0.25,0.0,10.0
1969-12-31 09:13:36,1562166000,0.0,0.0,68.38,68.38,0.39,1010.6,12.78,21.04,277.0,0.27,1.0,10.0
1969-12-31 09:13:37,1562169600,0.0019,0.01,72.47,72.47,0.34,1010.5,13.33,20.31,272.0,0.26,3.0,10.0
1969-12-31 09:13:38,1562173200,0.0,0.0,75.99,75.99,0.31,1010.4,14.04,20.29,279.0,0.2,6.0,10.0
1969-12-31 09:13:39,1562176800,0.0,0.0,79.37,79.37,0.28,1010.2,14.62,19.64,273.0,0.14,8.0,10.0
1969-12-31 09:13:40,1562180400,0.0,0.0,81.94,81.94,0.24,1010.0,15.09,19.68,280.0,0.12,10.0,10.0
1969-12-31 09:13:41,1562184000,0.0,0.0,84.21,84.21,0.22,1010.0,15.17,20.16,275.0,0.1,10.0,10.0
1969-12-31 09:13:42,1562187600,0.0,0.0,85.07,85.07,0.2,1009.0,15.49,21.32,274.0,0.08,10.0,10.0
1969-12-31 09:13:43,1562191200,0.0009,0.01,85.36,85.36,0.21,1008.5,15.79,21.4,271.0,0.07,8.0,10.0
1969-12-31 09:13:44,1562194800,0.0,0.0,85.06,85.06,0.22,1008.3,16.49,22.31,270.0,0.05,6.0,10.0
1969-12-31 09:13:45,1562198400,0.0008,0.01,83.95,83.95,0.23,1007.7,15.68,20.54,270.0,0.03,3.0,10.0
1969-12-31 09:13:46,1562202000,0.0011,0.01,82.11,82.11,0.27,1008.0,15.42,20.26,276.0,0.02,1.0,10.0
1969-12-31 09:13:47,1562205600,0.0008,0.01,79.36,79.36,0.3,1008.6,14.12,19.97,254.0,0.01,0.0,10.0
1969-12-31 09:13:48,1562209200,0.0,0.0,74.93,74.93,0.35,1009.3,12.3,19.88,262.0,0.0,0.0,10.0
1969-12-31 09:13:49,1562212800,0.0,0.0,71.51,71.51,0.38,1009.8,11.6,19.1,245.0,0.0,0.0,10.0
1969-12-31 09:13:50,1562216400,0.0,0.0,68.52,68.52,0.42,1010.4,11.89,19.11,253.0,0.0,0.0,10.0
1969-12-31 09:13:51,1562220000,0.0,0.0,66.77,66.77,0.43,1010.4,12.05,18.51,258.0,0.0,0.0,10.0
1969-12-31 09:13:52,1562223600,0.0,0.0,65.39,65.39,0.43,1010.5,12.62,19.52,253.0,0.0,0.0,10.0
1969-12-31 09:13:53,1562227200,0.0,0.0,64.54,64.54,0.44,1010.7,13.09,20.4,279.0,0.0,0.0,10.0
1969-12-31 09:13:54,1562230800,0.0,0.0,63.16,63.16,0.45,1010.4,12.52,20.42,270.0,0.0,0.0,10.0
1969-12-31 09:13:55,1562234400,0.0021,0.01,61.73,61.73,0.47,1010.4,12.61,20.16,267.0,0.0,0.0,10.0
1969-12-31 09:13:56,1562238000,0.0,0.0,60.52,60.52,0.5,1010.4,13.02,19.9,279.0,0.01,0.0,10.0
1969-12-31 09:13:57,1562241600,0.0,0.0,59.38,59.38,0.54,1010.7,12.84,19.22,277.0,0.01,0.0,10.0
1969-12-31 09:13:58,1562245200,0.0019,0.01,60.76,60.76,0.53,1011.0,13.97,21.48,274.0,0.01,0.0,10.0
1969-12-31 09:13:59,1562248800,0.0021,0.01,63.59,63.59,0.51,1011.4,14.69,23.38,288.0,0.02,0.0,10.0
1969-12-31 09:14:00,1562252400,0.0013,0.01,68.75,68.75,0.44,1011.5,13.04,22.22,286.0,0.02,1.0,10.0
1969-12-31 09:14:01,1562256000,0.0,0.0,72.37,72.37,0.39,1011.5,12.54,19.75,292.0,0.02,3.0,10.0
1969-12-31 09:14:02,1562259600,0.0,0.0,76.1,76.1,0.34,1011.4,12.28,17.53,279.0,0.02,6.0,10.0
1969-12-31 09:14:03,1562263200,0.0,0.0,79.45,79.45,0.28,1011.2,11.84,15.33,283.0,0.01,8.0,10.0
1969-12-31 09:14:04,1562266800,0.0019,0.01,82.18,82.18,0.27,1011.1,12.58,15.42,286.0,0.01,10.0,10.0
1969-12-31 09:14:05,1562270400,0.0,0.0,84.74,84.74,0.23,1011.1,13.06,15.47,276.0,0.0,11.0,10.0
1969-12-31 09:14:06,1562274000,0.0,0.0,86.7,86.7,0.21,1010.6,12.9,15.56,279.0,0.0,10.0,10.0
1969-12-31 09:14:07,1562277600,0.0168,0.02,87.71,87.71,0.21,1009.9,13.77,16.81,280.0,0.0,8.0,10.0
1969-12-31 09:14:08,1562281200,0.0,0.0,87.5,87.5,0.22,1009.7,14.48,17.45,279.0,0.0,6.0,10.0
1969-12-31 09:14:09,1562284800,0.0,0.0,85.59,85.59,0.22,1010.1,14.19,17.3,276.0,0.0,3.0,10.0
1969-12-31 09:14:10,1562288400,0.0015,0.01,84.05,84.05,0.25,1010.3,13.37,17.15,281.0,0.0,1.0,10.0
1969-12-31 09:14:11,1562292000,0.0,0.0,81.16,81.16,0.28,1011.0,12.9,17.52,273.0,0.0,0.0,10.0
1969-12-31 09:14:12,1562295600,0.0013,0.01,76.22,76.22,0.33,1011.3,11.12,18.14,272.0,0.0,0.0,10.0
1969-12-31 09:14:13,1562299200,0.0,0.0,72.11,72.11,0.37,1012.3,10.88,17.61,269.0,0.0,0.0,10.0
1969-12-31 09:14:14,1562302800,0.0,0.0,69.03,69.03,0.4,1012.4,10.63,17.4,270.0,0.0,0.0,10.0
1969-12-31 09:14:15,1562306400,0.0009,0.01,67.32,67.32,0.39,1012.8,10.37,15.78,271.0,0.0,0.0,10.0
1969-12-31 09:14:16,1562310000,0.0,0.0,65.71,65.71,0.42,1013.1,10.4,16.26,269.0,0.01,0.0,10.0
1969-12-31 09:14:17,1562313600,0.0,0.0,64.22,64.22,0.45,1013.1,10.61,16.1,279.0,0.02,0.0,10.0
1969-12-31 09:14:18,1562317200,0.0016,0.01,63.04,63.04,0.46,1013.1,10.07,16.88,274.0,0.03,0.0,10.0
1969-12-31 09:14:19,1562320800,0.0,0.0,61.5,61.5,0.5,1013.3,9.8,15.76,271.0,0.09,0.0,10.0
1969-12-31 09:14:20,1562324400,0.0015,0.01,59.95,59.95,0.51,1013.4,9.78,14.69,287.0,0.17,0.0,10.0
1969-12-31 09:14:21,1562328000,0.0013,0.01,60.64,60.64,0.51,1013.6,9.58,13.64,287.0,0.15,0.0,10.0
