,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipAccumulation,ozone
1969-12-31 17:18:16,1563192000,0.0,0.0,68.13,68.13,0.36,12.94,20.2,308.0,0.0,0.0,10.0,0.0539,285.4
1969-12-31 17:18:17,1563195600,0.0,0.0,68.7,68.7,0.35,13.32,20.36,307.0,0.0,0.0,10.0,0.0539,286.0
1969-12-31 17:18:18,1563199200,0.0,0.0,71.07,71.07,0.33,13.74,23.02,306.0,0.0,0.0,10.0,0.0539,286.6
1969-12-31 17:18:19,1563202800,0.0,0.0,75.23,75.23,0.27,13.91,24.33,308.0,0.0,2.0,10.0,0.0539,286.9
1969-12-31 17:18:20,1563206400,0.0,0.0,78.52,78.52,0.24,14.25,23.7,307.0,0.0,4.0,10.0,0.0539,286.7
1969-12-31 17:18:21,1563210000,0.0,0.0,81.73,81.73,0.21,14.33,21.74,309.0,0.0,6.0,10.0,0.0539,286.3
1969-12-31 17:18:22,1563213600,0.0,0.0,84.44,84.44,0.18,13.99,19.58,307.0,0.0,9.0,10.0,0.0539,287.0
1969-12-31 17:18:23,1563217200,0.0,0.0,86.46,86.46,0.16,15.42,20.24,304.0,0.0,11.0,10.0,0.0539,287.1
1969-12-31 17:18:24,1563220800,0.0,0.0,88.64,88.64,0.15,16.05,20.17,302.0,0.0,12.0,10.0,0.0539,287.1
1969-12-31 17:18:25,1563224400,0.0,0.0,90.38,90.38,0.13,16.51,21.11,303.0,0.0,11.0,10.0,0.0539,287.2
1969-12-31 17:18:26,1563228000,0.0,0.0,91.22,91.22,0.12,16.6,22.81,299.0,0.0,9.0,10.0,0.0539,287.1
1969-12-31 17:18:27,1563231600,0.0,0.0,90.69,90.69,0.13,18.18,24.48,304.0,0.0,6.0,10.0,0.0539,287.0
1969-12-31 17:18:28,1563235200,0.0,0.0,87.89,87.89,0.16,17.68,25.07,304.0,0.0,4.0,10.0,0.0539,287.0
1969-12-31 17:18:29,1563238800,0.0,0.0,85.64,85.64,0.18,16.48,25.44,303.0,0.0,1.0,10.0,0.0539,290.8
1969-12-31 17:18:30,1563242400,0.0,0.0,82.99,82.99,0.2,15.9,26.68,302.0,0.0,0.0,10.0,0.0539,290.8
1969-12-31 17:18:31,1563246000,0.0,0.0,78.84,78.84,0.22,15.0,28.01,302.0,0.0,0.0,10.0,0.0539,290.8
1969-12-31 17:18:32,1563249600,0.0,0.0,76.72,76.72,0.23,15.57,28.43,307.0,0.0,0.0,10.0,0.0539,290.9
1969-12-31 17:18:33,1563253200,0.0,0.0,75.15,75.15,0.26,14.69,28.13,304.0,0.0,0.0,10.0,0.0539,291.1
1969-12-31 17:18:34,1563256800,0.0011,0.01,73.16,73.16,0.28,14.5,26.03,303.0,0.0,0.0,10.0,0.0539,290.7
1969-12-31 17:18:35,1563260400,0.0,0.0,71.73,71.73,0.33,15.32,25.75,303.0,0.0,0.0,10.0,0.0539,290.9
1969-12-31 17:18:36,1563264000,0.0,0.0,70.22,70.22,0.38,15.25,25.92,302.0,0.0,0.0,10.0,0.0539,291.0
1969-12-31 17:18:37,1563267600,0.0,0.0,68.63,68.63,0.42,15.21,25.86,300.0,0.0,0.0,10.0,0.0539,291.2
1969-12-31 17:18:38,1563271200,0.0,0.0,67.45,67.45,0.44,14.14,23.93,300.0,0.0,0.0,10.0,0.0539,291.1
1969-12-31 17:18:39,1563274800,0.0,0.0,66.1,66.1,0.45,14.06,23.02,301.0,0.0,0.0,10.0,0.0539,291.0
1969-12-31 17:18:40,1563278400,0.0004,0.01,64.99,64.99,0.48,13.03,18.84,301.0,0.0,0.0,10.0,0.0539,290.6
1969-12-31 17:18:41,1563282000,0.0008,0.01,65.09,65.09,0.48,12.72,19.44,302.0,0.0,0.0,10.0,0.0539,290.9
1969-12-31 17:18:42,1563285600,0.0011,0.01,67.37,67.37,0.45,13.62,20.71,302.0,0.0,0.0,10.0,0.0539,291.2
1969-12-31 17:18:43,1563289200,0.0,0.0,71.87,71.87,0.39,13.14,22.27,300.0,0.0,1.0,10.0,0.0539,291.4
1969-12-31 17:18:44,1563292800,0.0016,0.01,75.46,75.46,0.34,13.34,20.91,295.0,0.0,4.0,10.0,0.0539,291.3
1969-12-31 17:18:45,1563296400,0.0,0.0,78.88,78.88,0.31,13.14,18.71,291.0,0.0,6.0,10.0,0.0539,291.1
1969-12-31 17:18:46,1563300000,0.0,0.0,81.44,81.44,0.28,12.99,17.41,296.0,0.0,9.0,10.0,0.0539,295.4
1969-12-31 17:18:47,1563303600,0.0,0.0,83.9,83.9,0.25,13.63,17.77,313.0,0.0,11.0,10.0,0.0539,295.1
1969-12-31 17:18:48,1563307200,0.0,0.0,86.67,86.67,0.22,13.86,17.66,275.0,0.0,12.0,10.0,0.0539,294.0
1969-12-31 17:18:49,1563310800,0.0,0.0,88.0,88.0,0.2,13.3,17.73,286.0,0.0,11.0,10.0,0.0539,293.1
1969-12-31 17:18:50,1563314400,0.0,0.0,88.29,88.29,0.19,13.64,18.78,284.0,0.0,9.0,10.0,0.0539,292.1
1969-12-31 17:18:51,1563318000,0.0,0.0,87.97,87.97,0.2,14.09,18.63,284.0,0.01,6.0,10.0,0.0539,291.0
1969-12-31 17:18:52,1563321600,0.0,0.0,86.13,86.13,0.21,13.83,17.7,287.0,0.0,4.0,10.0,0.0539,290.7
1969-12-31 17:18:53,1563325200,0.0,0.0,84.29,84.29,0.23,13.63,17.82,289.0,0.0,1.0,10.0,0.0539,296.0
1969-12-31 17:18:54,1563328800,0.0,0.0,81.45,81.45,0.26,12.5,17.95,286.0,0.0,0.0,10.0,0.0539,297.4
1969-12-31 17:18:55,1563332400,0.0,0.0,77.26,77.26,0.3,11.49,19.16,289.0,0.0,0.0,10.0,0.0539,298.7
1969-12-31 17:18:56,1563336000,0.0,0.0,74.82,74.82,0.35,10.43,18.99,281.0,0.0,0.0,10.0,0.0539,299.5
1969-12-31 17:18:57,1563339600,0.0,0.0,73.01,73.01,0.39,10.69,19.58,290.0,0.0,0.0,10.0,0.0539,300.1
1969-12-31 17:18:58,1563343200,0.0,0.0,71.25,71.25,0.42,11.86,20.08,290.0,0.0,0.0,10.0,0.0539,300.8
1969-12-31 17:18:59,1563346800,0.0,0.0,69.75,69.75,0.45,13.0,21.93,288.0,0.0,0.0,10.0,0.0539,302.3
1969-12-31 17:19:00,1563350400,0.0,0.0,68.07,68.07,0.5,13.61,22.88,294.0,0.0,0.0,10.0,0.0539,304.2
1969-12-31 17:19:01,1563354000,0.0,0.0,66.34,66.34,0.55,13.2,23.59,296.0,0.0,0.0,10.0,0.0539,305.6
1969-12-31 17:19:02,1563357600,0.0,0.0,64.89,64.89,0.56,12.76,21.62,292.0,0.01,0.0,10.0,0.0539,306.1
1969-12-31 17:19:03,1563361200,0.001,0.01,63.19,63.19,0.58,11.01,17.96,291.0,0.02,0.0,10.0,0.0539,306.0
1969-12-31 17:19:04,1563364800,0.0015,0.01,62.49,62.49,0.59,11.21,15.93,293.0,0.0,0.0,10.0,0.0539,306.6
1969-12-31 17:19:05,1563368400,0.0003,0.01,63.77,63.77,0.57,10.31,14.55,313.0,0.0,0.0,10.0,0.0539,309.9
1969-12-31 17:19:06,1563372000,0.0,0.0,66.5,66.5,0.53,8.13,11.53,262.0,0.0,0.0,10.0,0.0539,311.4
1969-12-31 17:19:07,1563375600,0.0,0.0,71.22,71.22,0.46,6.4,9.19,276.0,0.0,1.0,10.0,0.0539,312.5
1969-12-31 17:19:08,1563379200,0.0,0.0,75.01,75.01,0.4,7.01,9.13,289.0,0.0,3.0,10.0,0.0539,313.0
1969-12-31 17:19:09,1563382800,0.0,0.0,78.8,78.8,0.36,8.5,10.93,213.0,0.0,6.0,10.0,0.0539,313.1
1969-12-31 17:19:10,1563386400,0.0,0.0,82.0,82.0,0.32,8.87,11.91,223.0,0.0,8.0,10.0,0.0539,312.9
1969-12-31 17:19:11,1563390000,0.0,0.0,84.13,84.13,0.31,10.82,13.44,223.0,0.0,10.0,10.0,0.0539,311.6
1969-12-31 17:19:12,1563393600,0.0,0.0,86.14,86.14,0.3,11.8,14.6,218.0,0.0,11.0,10.0,0.0539,311.1
1969-12-31 17:19:13,1563397200,0.0,0.0,86.99,86.99,0.29,12.66,15.55,213.0,0.0,10.0,10.0,0.0539,310.4
1969-12-31 17:19:14,1563400800,0.0,0.0,87.33,87.33,0.29,13.78,16.77,215.0,0.0,8.0,10.0,0.0539,309.4
1969-12-31 17:19:15,1563404400,0.0,0.0,86.88,86.88,0.3,14.16,17.46,223.0,0.0,6.0,10.0,0.0539,308.2
1969-12-31 17:19:16,1563408000,0.0008,0.01,85.2,85.2,0.33,13.64,16.65,223.0,0.0,3.0,10.0,0.0539,307.1
1969-12-31 17:19:17,1563411600,0.0,0.0,83.65,83.65,0.37,13.18,16.98,234.0,0.0,1.0,10.0,0.0539,308.0
1969-12-31 17:19:18,1563415200,0.0,0.0,80.4,80.4,0.41,12.31,16.72,241.0,0.0,0.0,10.0,0.0539,306.8
1969-12-31 17:19:19,1563418800,0.0,0.0,76.53,76.53,0.46,10.51,16.72,245.0,0.0,0.0,10.0,0.0539,306.3
1969-12-31 17:19:20,1563422400,0.0,0.0,73.57,73.57,0.49,9.11,15.4,221.0,0.0,0.0,10.0,0.0539,307.2
1969-12-31 17:19:21,1563426000,0.0,0.0,71.17,71.17,0.52,8.53,13.26,308.0,0.0,0.0,10.0,0.0539,308.9
1969-12-31 17:19:22,1563429600,0.0,0.0,69.41,69.41,0.53,8.47,11.77,284.0,0.0,0.0,10.0,0.0539,308.5
1969-12-31 17:19:23,1563433200,0.0,0.0,67.64,67.64,0.54,7.36,10.0,284.0,0.0,0.0,10.0,0.0539,309.3
1969-12-31 17:19:24,1563436800,0.0,0.0,65.91,65.91,0.57,6.79,9.05,263.0,0.0,0.0,10.0,0.0539,309.9
1969-12-31 17:19:25,1563440400,0.0,0.0,64.0,64.0,0.58,6.3,9.19,276.0,0.01,0.0,10.0,0.0539,309.4
1969-12-31 17:19:26,1563444000,0.0,0.0,61.93,61.93,0.61,6.27,8.92,268.0,0.0,0.0,10.0,0.0539,306.8
1969-12-31 17:19:27,1563447600,0.0,0.0,61.08,61.08,0.63,7.07,10.12,287.0,0.0,0.0,10.0,0.0539,303.2
1969-12-31 17:19:28,1563451200,0.0,0.0,61.86,61.86,0.59,7.57,9.12,276.0,0.0,0.0,10.0,0.0539,303.0
1969-12-31 17:19:29,1563454800,0.0,0.0,62.39,62.39,0.58,6.02,7.38,308.0,0.0,0.0,10.0,0.0539,302.6
1969-12-31 17:19:30,1563458400,0.0,0.0,65.22,65.22,0.55,6.58,8.78,239.0,0.0,0.0,10.0,0.0539,302.7
1969-12-31 17:19:31,1563462000,0.0012,0.01,70.23,70.23,0.48,6.29,8.78,264.0,0.0,1.0,10.0,0.0539,302.9
1969-12-31 17:19:32,1563465600,0.0017,0.01,74.23,74.23,0.41,7.03,9.07,269.0,0.0,3.0,10.0,0.0539,302.8
1969-12-31 17:19:33,1563469200,0.0,0.0,78.11,78.11,0.34,8.12,9.54,224.0,0.0,6.0,10.0,0.0539,302.6
1969-12-31 17:19:34,1563472800,0.0,0.0,81.27,81.27,0.3,8.48,10.42,211.0,0.0,9.0,10.0,0.0539,299.7
1969-12-31 17:19:35,1563476400,0.0,0.0,83.66,83.66,0.28,9.97,11.79,208.0,0.0,11.0,10.0,0.0539,298.1
1969-12-31 17:19:36,1563480000,0.0,0.0,85.9,85.9,0.27,12.24,14.38,210.0,0.0,11.0,10.0,0.0539,296.3
1969-12-31 17:19:37,1563483600,0.0,0.0,86.81,86.81,0.26,13.42,16.18,208.0,0.0,11.0,10.0,0.0539,295.0
1969-12-31 17:19:38,1563487200,0.0,0.0,87.03,87.03,0.27,14.38,17.23,216.0,0.0,9.0,10.0,0.0539,294.1
1969-12-31 17:19:39,1563490800,0.0,0.0,86.45,86.45,0.28,14.71,17.67,221.0,0.0,6.0,10.0,0.0539,293.6
1969-12-31 17:19:40,1563494400,0.0,0.0,84.89,84.89,0.28,14.17,17.12,224.0,0.0,4.0,10.0,0.0539,295.0
1969-12-31 17:19:41,1563498000,0.0,0.0,83.18,83.18,0.31,13.57,17.23,231.0,0.0,1.0,10.0,0.0539,295.5
1969-12-31 17:19:42,1563501600,0.0,0.0,79.91,79.91,0.34,12.97,17.56,243.0,0.0,0.0,10.0,0.0539,296.2
1969-12-31 17:19:43,1563505200,0.0,0.0,76.04,76.04,0.39,11.25,17.3,247.0,0.0,0.0,10.0,0.0539,296.7
1969-12-31 17:19:44,1563508800,0.0016,0.01,73.0,73.0,0.43,9.48,15.47,249.0,0.0,0.0,10.0,0.0539,296.8
1969-12-31 17:19:45,1563512400,0.0,0.0,70.6,70.6,0.48,8.82,13.47,288.0,0.0,0.0,10.0,0.0539,296.6
1969-12-31 17:19:46,1563516000,0.0,0.0,68.38,68.38,0.49,8.59,11.37,270.0,0.0,0.0,10.0,0.0539,297.4
1969-12-31 17:19:47,1563519600,0.0,0.0,66.56,66.56,0.52,7.98,11.16,267.0,0.0,0.0,10.0,0.0539,297.7
1969-12-31 17:19:48,1563523200,0.0,0.0,65.05,65.05,0.54,7.61,10.55,282.0,0.0,0.0,10.0,0.0539,297.9
1969-12-31 17:19:49,1563526800,0.0,0.0,63.49,63.49,0.53,7.42,10.27,273.0,0.0,0.0,10.0,0.0539,298.3
1969-12-31 17:19:50,1563530400,0.0,0.0,62.47,62.47,0.51,7.87,11.44,270.0,0.06,0.0,10.0,0.0539,298.4
1969-12-31 17:19:51,1563534000,0.0,0.0,61.43,61.43,0.51,8.28,11.91,272.0,0.13,0.0,10.0,0.0539,298.5
1969-12-31 17:19:52,1563537600,0.0014,0.01,60.95,60.95,0.5,8.37,11.06,275.0,0.14,0.0,10.0,0.0539,299.9
1969-12-31 17:19:53,1563541200,0.0012,0.01,61.61,61.61,0.48,8.86,11.31,287.0,0.14,0.0,10.0,0.0539,300.5
1969-12-31 17:19:54,1563544800,0.0,0.0,63.57,63.57,0.46,8.6,11.82,259.0,0.1,0.0,10.0,0.0539,301.1
1969-12-31 17:19:55,1563548400,0.0,0.0,68.28,68.28,0.41,8.67,13.01,275.0,0.07,1.0,10.0,0.0539,301.5
1969-12-31 17:19:56,1563552000,0.0,0.0,71.8,71.8,0.38,9.14,12.19,276.0,0.05,3.0,10.0,0.0539,301.5
1969-12-31 17:19:57,1563555600,0.0,0.0,75.23,75.23,0.35,9.87,12.75,252.0,0.04,6.0,10.0,0.0539,301.5
1969-12-31 17:19:58,1563559200,0.0,0.0,78.2,78.2,0.33,9.53,11.76,247.0,0.04,8.0,10.0,0.0539,301.4
1969-12-31 17:19:59,1563562800,0.0,0.0,80.8,80.8,0.31,10.67,12.51,248.0,0.07,10.0,10.0,0.0539,301.1
1969-12-31 17:20:00,1563566400,0.0,0.0,83.07,83.07,0.28,11.84,13.93,234.0,0.11,11.0,10.0,0.0539,300.8
1969-12-31 17:20:01,1563570000,0.0,0.0,85.14,85.14,0.27,12.43,15.32,238.0,0.13,10.0,10.0,0.0539,300.7
1969-12-31 17:20:02,1563573600,0.0,0.0,85.58,85.58,0.27,12.88,15.72,229.0,0.14,8.0,10.0,0.0539,301.0
1969-12-31 17:20:03,1563577200,0.0,0.0,85.03,85.03,0.29,12.41,15.58,265.0,0.14,6.0,10.0,0.0539,301.5
1969-12-31 17:20:04,1563580800,0.0,0.0,83.0,83.0,0.32,12.82,16.65,255.0,0.12,3.0,10.0,0.0539,301.8
1969-12-31 17:20:05,1563584400,0.0,0.0,80.96,80.96,0.35,13.04,17.53,259.0,0.09,1.0,10.0,0.0539,302.7
1969-12-31 17:20:06,1563588000,0.0,0.0,77.68,77.68,0.4,13.27,18.25,268.0,0.05,0.0,10.0,0.0539,302.9
1969-12-31 17:20:07,1563591600,0.0,0.0,73.73,73.73,0.44,11.09,17.72,273.0,0.02,0.0,10.0,0.0539,302.8
1969-12-31 17:20:08,1563595200,0.0,0.0,70.87,70.87,0.47,10.56,17.41,277.0,0.01,0.0,10.0,0.0539,302.3
1969-12-31 17:20:09,1563598800,0.0,0.0,68.6,68.6,0.5,9.88,16.08,273.0,0.01,0.0,10.0,0.0539,301.5
1969-12-31 17:20:10,1563602400,0.0,0.0,67.24,67.24,0.51,9.88,14.87,274.0,0.02,0.0,10.0,0.0539,300.4
1969-12-31 17:20:11,1563606000,0.0,0.0,65.58,65.58,0.52,9.06,13.83,271.0,0.01,0.0,10.0,0.0539,299.9
1969-12-31 17:20:12,1563609600,0.0,0.0,64.39,64.39,0.53,8.65,13.04,285.0,0.0,0.0,10.0,0.0539,299.4
1969-12-31 17:20:13,1563613200,0.0,0.0,63.23,63.23,0.53,8.37,12.77,269.0,0.0,0.0,10.0,0.0539,299.0
1969-12-31 17:20:14,1563616800,0.0,0.0,62.04,62.04,0.53,8.28,12.14,261.0,0.0,0.0,10.0,0.0539,299.0
1969-12-31 17:20:15,1563620400,0.0,0.0,60.21,60.21,0.56,8.13,11.68,279.0,0.0,0.0,10.0,0.0539,298.9
1969-12-31 17:20:16,1563624000,0.0,0.0,60.91,60.91,0.54,8.52,11.47,276.0,0.0,0.0,10.0,0.0539,299.9
1969-12-31 17:20:17,1563627600,0.0,0.0,61.22,61.22,0.53,8.91,11.99,281.0,0.0,0.0,10.0,0.0539,300.3
1969-12-31 17:20:18,1563631200,0.0,0.0,63.45,63.45,0.5,8.96,12.18,270.0,0.0,0.0,10.0,0.0539,300.9
1969-12-31 17:20:19,1563634800,0.0,0.0,67.63,67.63,0.45,8.67,13.08,276.0,0.0,1.0,10.0,0.0539,301.1
1969-12-31 17:20:20,1563638400,0.0,0.0,71.52,71.52,0.41,9.0,13.26,276.0,0.0,3.0,10.0,0.0539,300.4
1969-12-31 17:20:21,1563642000,0.0,0.0,75.29,75.29,0.37,9.37,12.96,269.0,0.0,6.0,10.0,0.0539,299.5
1969-12-31 17:20:22,1563645600,0.0,0.0,78.89,78.89,0.34,8.86,10.78,260.0,0.0,9.0,10.0,0.0539,299.2
1969-12-31 17:20:23,1563649200,0.0,0.0,81.88,81.88,0.31,9.31,11.24,272.0,0.0,11.0,10.0,0.0539,298.9
1969-12-31 17:20:24,1563652800,0.0,0.0,84.91,84.91,0.27,9.73,11.42,238.0,0.0,11.0,10.0,0.0539,298.8
1969-12-31 17:20:25,1563656400,0.0,0.0,87.18,87.18,0.26,10.13,12.65,241.0,0.0,11.0,10.0,0.0539,298.6
1969-12-31 17:20:26,1563660000,0.0,0.0,87.65,87.65,0.26,11.76,14.32,237.0,0.0,9.0,10.0,0.0539,298.0
1969-12-31 17:20:27,1563663600,0.0,0.0,87.15,87.15,0.28,12.26,15.4,248.0,0.0,6.0,10.0,0.0539,297.3
1969-12-31 17:20:28,1563667200,0.0,0.0,84.8,84.8,0.32,12.41,14.46,242.0,0.0,3.0,10.0,0.0539,297.7
1969-12-31 17:20:29,1563670800,0.0,0.0,82.79,82.79,0.35,12.45,15.34,238.0,0.0,1.0,10.0,0.0539,297.4
1969-12-31 17:20:30,1563674400,0.0,0.0,79.68,79.68,0.39,11.28,14.79,272.0,0.0,0.0,10.0,0.0539,297.1
1969-12-31 17:20:31,1563678000,0.0,0.0,75.6,75.6,0.44,8.95,14.32,268.0,0.0,0.0,10.0,0.0539,296.8
1969-12-31 17:20:32,1563681600,0.0008,0.01,72.49,72.49,0.49,8.61,14.77,252.0,0.0,0.0,10.0,0.0539,296.6
1969-12-31 17:20:33,1563685200,0.0011,0.01,70.29,70.29,0.51,8.4,13.53,294.0,0.0,0.0,10.0,0.0539,296.4
1969-12-31 17:20:34,1563688800,0.0019,0.01,69.03,69.03,0.5,7.97,11.35,277.0,0.0,0.0,10.0,0.0539,295.4
1969-12-31 17:20:35,1563692400,0.0,0.0,67.87,67.87,0.51,8.16,10.97,278.0,0.0,0.0,10.0,0.0539,295.6
1969-12-31 17:20:36,1563696000,0.0,0.0,66.81,66.81,0.53,8.29,11.42,286.0,0.0,0.0,10.0,0.0539,296.1
1969-12-31 17:20:37,1563699600,0.0,0.0,65.67,65.67,0.54,7.61,11.45,286.0,0.0,0.0,10.0,0.0539,296.5
1969-12-31 17:20:38,1563703200,0.0014,0.01,64.47,64.47,0.56,7.94,11.66,285.0,0.0,0.0,10.0,0.0539,296.5
1969-12-31 17:20:39,1563706800,0.0,0.0,63.2,63.2,0.58,7.59,10.98,299.0,0.0,0.0,10.0,0.0539,296.4
1969-12-31 17:20:40,1563710400,0.0,0.0,63.2,63.2,0.57,7.22,9.67,296.0,0.0,0.0,10.0,0.0539,296.4
1969-12-31 17:20:41,1563714000,0.0,0.0,63.99,63.99,0.56,6.82,8.46,290.0,0.0,0.0,10.0,0.0539,296.1
1969-12-31 17:20:42,1563717600,0.0,0.0,66.4,66.4,0.54,6.52,8.59,291.0,0.0,0.0,10.0,0.0539,296.1
1969-12-31 17:20:43,1563721200,0.0,0.0,71.62,71.62,0.45,5.45,8.83,288.0,0.0,1.0,10.0,0.0539,296.1
1969-12-31 17:20:44,1563724800,0.0,0.0,76.29,76.29,0.39,5.69,8.45,321.0,0.0,3.0,10.0,0.0539,296.2
1969-12-31 17:20:45,1563728400,0.0,0.0,80.79,80.79,0.32,5.6,7.71,213.0,0.01,6.0,10.0,0.0539,296.3
1969-12-31 17:20:46,1563732000,0.0,0.0,84.95,84.95,0.27,5.79,8.19,237.0,0.01,9.0,10.0,0.0539,297.0
1969-12-31 17:20:47,1563735600,0.0017,0.01,88.0,88.0,0.24,6.35,8.65,247.0,0.01,11.0,10.0,0.0539,296.3
1969-12-31 17:20:48,1563739200,0.0,0.0,91.09,91.09,0.21,7.54,9.87,208.0,0.02,11.0,10.0,0.0539,295.1
1969-12-31 17:20:49,1563742800,0.0,0.0,93.82,93.82,0.19,8.33,10.16,220.0,0.02,11.0,10.0,0.0539,294.2
1969-12-31 17:20:50,1563746400,0.0,0.0,94.74,94.74,0.19,9.59,11.6,221.0,0.02,9.0,10.0,0.0539,293.8
1969-12-31 17:20:51,1563750000,0.0015,0.01,94.35,94.35,0.2,10.34,12.75,238.0,0.01,6.0,10.0,0.0539,293.7
1969-12-31 17:20:52,1563753600,0.0006,0.01,92.23,92.23,0.24,10.14,12.2,237.0,0.01,3.0,10.0,0.0539,297.0
1969-12-31 17:20:53,1563757200,0.0,0.0,90.37,90.37,0.26,10.11,12.26,218.0,0.01,1.0,10.0,0.0539,296.8
1969-12-31 17:20:54,1563760800,0.0018,0.01,87.09,87.09,0.3,9.76,12.31,291.0,0.01,0.0,10.0,0.0539,296.1
1969-12-31 17:20:55,1563764400,0.0,0.0,81.98,81.98,0.36,7.65,12.11,281.0,0.0,0.0,10.0,0.0539,295.7
1969-12-31 17:20:56,1563768000,0.001,0.01,79.09,79.09,0.39,8.32,12.82,271.0,0.0,0.0,10.0,0.0539,295.9
1969-12-31 17:20:57,1563771600,0.0,0.0,76.88,76.88,0.41,8.01,11.96,310.0,0.0,0.0,10.0,0.0539,296.2
1969-12-31 17:20:58,1563775200,0.0013,0.01,75.52,75.52,0.39,8.32,11.11,300.0,0.0,0.0,10.0,0.0539,295.9
1969-12-31 17:20:59,1563778800,0.0018,0.01,74.36,74.36,0.39,7.9,10.39,294.0,0.0,0.0,10.0,0.0539,295.6
1969-12-31 17:21:00,1563782400,0.0,0.0,73.2,73.2,0.42,7.96,10.21,298.0,0.0,0.0,10.0,0.0539,295.0
1969-12-31 17:21:01,1563786000,0.0,0.0,71.55,71.55,0.43,7.35,10.39,297.0,0.0,0.0,10.0,0.0539,294.7
1969-12-31 17:21:02,1563789600,0.0,0.0,70.15,70.15,0.44,7.09,10.37,302.0,0.0,0.0,10.0,0.0539,294.9
1969-12-31 17:21:03,1563793200,0.0,0.0,69.2,69.2,0.45,7.17,10.23,303.0,0.0,0.0,10.0,0.0539,295.2
1969-12-31 17:21:04,1563796800,0.0,0.0,67.73,67.73,0.46,7.21,9.69,305.0,0.0,0.0,10.0,0.0539,295.7
1969-12-31 17:21:05,1563800400,0.0,0.0,69.09,69.09,0.45,7.46,9.72,310.0,0.0,0.0,10.0,0.0539,295.9
1969-12-31 17:21:06,1563804000,0.0,0.0,72.23,72.23,0.43,6.27,8.32,301.0,0.0,0.0,10.0,0.0539,296.3
1969-12-31 17:21:07,1563807600,0.0,0.0,77.14,77.14,0.36,4.15,7.16,313.0,0.0,1.0,10.0,0.0539,296.3
1969-12-31 17:21:08,1563811200,0.0,0.0,82.46,82.46,0.29,3.89,6.31,8.0,0.06,3.0,10.0,0.0539,296.0
1969-12-31 17:21:09,1563814800,0.0017,0.01,86.85,86.85,0.26,4.07,6.37,177.0,0.16,6.0,10.0,0.0539,295.4
1969-12-31 17:21:10,1563818400,0.0045,0.01,89.85,89.85,0.23,4.44,7.54,198.0,0.27,8.0,10.0,0.0539,295.1
1969-12-31 17:21:11,1563822000,0.0144,0.02,91.83,91.83,0.22,4.79,8.65,213.0,0.3,9.0,10.0,0.0539,297.1
1969-12-31 17:21:12,1563825600,0.0076,0.01,93.82,93.82,0.2,7.68,11.44,199.0,0.29,9.0,10.0,0.0539,297.1
1969-12-31 17:21:13,1563829200,0.0039,0.01,94.3,94.3,0.2,9.28,13.05,205.0,0.26,9.0,10.0,0.0539,296.9
1969-12-31 17:21:14,1563832800,0.0024,0.01,95.1,95.1,0.2,9.42,12.62,209.0,0.24,8.0,10.0,0.0539,296.6
1969-12-31 17:21:15,1563836400,0.0017,0.01,95.33,95.33,0.2,9.76,12.01,231.0,0.2,6.0,10.0,0.0539,296.2
1969-12-31 17:21:16,1563840000,0.0022,0.02,93.26,93.26,0.23,9.63,11.75,225.0,0.15,3.0,10.0,0.0539,295.8
1969-12-31 17:21:17,1563843600,0.0021,0.02,91.71,91.71,0.25,9.97,13.07,213.0,0.11,1.0,10.0,0.0539,298.5
1969-12-31 17:21:18,1563847200,0.0008,0.02,88.54,88.54,0.28,9.1,12.19,259.0,0.07,0.0,10.0,0.0539,298.9
1969-12-31 17:21:19,1563850800,0.0,0.0,84.02,84.02,0.33,8.08,12.76,252.0,0.03,0.0,10.0,0.0539,299.4
1969-12-31 17:21:20,1563854400,0.0,0.0,81.24,81.24,0.36,6.92,11.8,255.0,0.03,0.0,10.0,0.0539,299.9
1969-12-31 17:21:21,1563858000,0.0018,0.02,79.24,79.24,0.39,6.79,11.34,278.0,0.13,0.0,10.0,0.0539,300.5
1969-12-31 17:21:22,1563861600,0.0,0.0,77.67,77.67,0.4,7.15,10.34,280.0,0.05,0.0,10.0,0.0539,302.5
1969-12-31 17:21:23,1563865200,0.0017,0.01,76.64,76.64,0.42,8.42,12.18,279.0,0.09,0.0,10.0,0.0539,302.6
1969-12-31 17:21:24,1563868800,0.0,0.0,76.0,76.0,0.44,9.03,13.73,309.0,0.17,0.0,10.0,0.0539,302.4
1969-12-31 17:21:25,1563872400,0.0018,0.01,75.15,75.15,0.45,8.96,14.14,300.0,0.25,0.0,10.0,0.0539,302.1
1969-12-31 17:21:26,1563876000,0.0011,0.01,73.84,73.84,0.48,8.98,14.59,295.0,0.29,0.0,10.0,0.0539,302.0
1969-12-31 17:21:27,1563879600,0.0024,0.01,73.31,73.31,0.48,8.0,12.81,299.0,0.34,0.0,10.0,0.0539,301.8
1969-12-31 17:21:28,1563883200,0.0072,0.03,73.56,73.56,0.45,6.97,9.77,303.0,0.59,0.0,10.0,0.0539,303.6
1969-12-31 17:21:29,1563886800,0.0058,0.03,74.85,74.85,0.43,5.7,7.62,307.0,0.65,0.0,10.0,0.0539,304.5
1969-12-31 17:21:30,1563890400,0.0048,0.04,76.2,76.2,0.42,4.68,6.26,291.0,0.62,0.0,10.0,0.0539,305.4
