,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
1969-12-31 08:34:26,1553706000,0.0,0.0,72.48,72.48,0.19,1014.8,5.3,8.26,45.0,0.9,3.0,10.0,277.7
1969-12-31 08:34:27,1553709600,0.0,0.0,77.2,77.2,0.13,1014.7,3.98,6.29,59.0,0.93,4.0,10.0,278.5
1969-12-31 08:34:28,1553713200,0.0,0.0,79.73,79.73,0.11,1014.2,4.49,5.91,16.0,0.94,5.0,10.0,278.2
1969-12-31 08:34:29,1553716800,0.0,0.0,81.93,81.93,0.1,1013.9,5.62,6.41,355.0,0.91,5.0,10.0,278.0
1969-12-31 08:34:30,1553720400,0.0,0.0,84.02,84.02,0.07,1013.2,4.49,8.88,13.0,0.86,5.0,10.0,278.0
1969-12-31 08:34:31,1553724000,0.0,0.0,85.03,85.03,0.06,1013.3,5.62,9.09,4.0,0.74,4.0,10.0,278.1
1969-12-31 08:34:32,1553727600,0.0,0.0,85.71,85.71,0.06,1012.8,6.48,8.65,329.0,0.7,3.0,10.0,278.5
1969-12-31 08:34:33,1553731200,0.0,0.0,83.23,83.23,0.09,1013.0,6.83,8.15,317.0,0.52,1.0,10.0,278.1
1969-12-31 08:34:34,1553734800,0.0,0.0,81.08,81.08,0.13,1013.2,7.02,8.33,306.0,0.22,0.0,10.0,279.5
1969-12-31 08:34:35,1553738400,0.0,0.0,76.41,76.41,0.19,1013.6,6.81,9.1,313.0,0.13,0.0,10.0,281.2
1969-12-31 08:34:36,1553742000,0.0,0.0,72.07,72.07,0.24,1014.1,6.88,12.27,286.0,0.07,0.0,10.0,282.4
1969-12-31 08:34:37,1553745600,0.0,0.0,69.67,69.67,0.3,1015.1,7.78,13.05,293.0,0.05,0.0,10.0,282.3
1969-12-31 08:34:38,1553749200,0.0,0.0,67.58,67.58,0.36,1015.3,8.66,14.42,286.0,0.04,0.0,10.0,281.6
1969-12-31 08:34:39,1553752800,0.0,0.0,66.04,66.04,0.38,1015.5,8.69,14.35,288.0,0.03,0.0,10.0,281.9
1969-12-31 08:34:40,1553756400,0.0,0.0,64.61,64.61,0.45,1015.8,9.46,17.04,284.0,0.02,0.0,10.0,281.2
1969-12-31 08:34:41,1553760000,0.0,0.0,63.08,63.08,0.52,1016.5,9.94,18.01,295.0,0.01,0.0,10.0,280.2
1969-12-31 08:34:42,1553763600,0.0,0.0,61.1,61.1,0.56,1015.8,9.04,18.03,290.0,0.0,0.0,10.0,279.4
1969-12-31 08:34:43,1553767200,0.0,0.0,59.81,59.81,0.6,1016.0,9.17,17.02,288.0,0.0,0.0,10.0,279.1
1969-12-31 08:34:44,1553770800,0.0,0.0,58.17,58.17,0.65,1016.4,8.51,14.87,300.0,0.0,0.0,10.0,278.9
1969-12-31 08:34:45,1553774400,0.0,0.0,57.13,57.13,0.65,1016.0,7.95,12.45,298.0,0.0,0.0,10.0,278.4
1969-12-31 08:34:46,1553778000,0.0,0.0,56.59,56.59,0.69,1017.6,7.93,13.01,294.0,0.0,0.0,10.0,278.3
1969-12-31 08:34:47,1553781600,0.0,0.0,57.22,57.22,0.69,1017.5,7.94,14.66,292.0,0.0,0.0,10.0,278.3
1969-12-31 08:34:48,1553785200,0.0,0.0,61.93,61.93,0.63,1017.8,7.8,15.86,291.0,0.0,1.0,10.0,278.3
1969-12-31 08:34:49,1553788800,0.0,0.0,67.8,67.8,0.51,1018.0,9.28,17.6,301.0,0.0,2.0,10.0,278.1
1969-12-31 08:34:50,1553792400,0.0,0.0,72.95,72.95,0.39,1018.1,10.99,16.86,312.0,0.0,5.0,10.0,277.8
1969-12-31 08:34:51,1553796000,0.0,0.0,77.52,77.52,0.31,1018.8,10.55,13.28,312.0,0.0,7.0,10.0,280.9
1969-12-31 08:34:52,1553799600,0.0,0.0,80.21,80.21,0.26,1018.0,11.33,14.09,310.0,0.0,9.0,10.0,281.4
1969-12-31 08:34:53,1553803200,0.0,0.0,82.21,82.21,0.22,1017.9,12.09,15.42,307.0,0.0,9.0,10.0,281.6
1969-12-31 08:34:54,1553806800,0.0,0.0,84.2,84.2,0.18,1017.4,11.59,17.1,307.0,0.02,8.0,10.0,282.1
1969-12-31 08:34:55,1553810400,0.0,0.0,84.97,84.97,0.16,1016.6,13.26,19.01,299.0,0.01,6.0,10.0,282.5
1969-12-31 08:34:56,1553814000,0.0,0.0,84.56,84.56,0.14,1016.1,14.64,19.36,291.0,0.14,4.0,10.0,283.0
1969-12-31 08:34:57,1553817600,0.0,0.0,82.57,82.57,0.12,1016.0,15.36,20.44,283.0,0.05,2.0,10.0,284.7
1969-12-31 08:34:58,1553821200,0.0,0.0,80.07,80.07,0.14,1016.1,14.0,20.37,295.0,0.02,0.0,10.0,286.1
1969-12-31 08:34:59,1553824800,0.0,0.0,75.36,75.36,0.18,1016.1,12.47,22.58,267.0,0.01,0.0,10.0,287.8
1969-12-31 08:35:00,1553828400,0.0,0.0,70.87,70.87,0.24,1016.7,8.96,17.61,280.0,0.0,0.0,10.0,289.1
1969-12-31 08:35:01,1553832000,0.0017,0.01,67.63,67.63,0.3,1017.0,8.22,15.52,287.0,0.0,0.0,10.0,289.7
1969-12-31 08:35:02,1553835600,0.0,0.0,65.87,65.87,0.3,1016.9,10.25,18.22,294.0,0.0,0.0,10.0,290.0
1969-12-31 08:35:03,1553839200,0.0,0.0,63.77,63.77,0.33,1017.5,8.99,15.3,286.0,0.05,0.0,10.0,289.8
1969-12-31 08:35:04,1553842800,0.0,0.0,61.96,61.96,0.37,1018.0,9.36,15.54,288.0,0.04,0.0,10.0,289.5
1969-12-31 08:35:05,1553846400,0.0,0.0,59.71,59.71,0.42,1018.2,8.64,14.59,318.0,0.02,0.0,10.0,289.0
1969-12-31 08:35:06,1553850000,0.0,0.0,57.01,57.01,0.5,1017.9,6.33,12.69,301.0,0.0,0.0,10.0,288.5
1969-12-31 08:35:07,1553853600,0.0,0.0,55.5,55.5,0.52,1018.0,6.85,13.09,294.0,0.01,0.0,10.0,288.0
1969-12-31 08:35:08,1553857200,0.0,0.0,54.19,54.19,0.52,1017.6,7.43,13.22,300.0,0.03,0.0,10.0,287.7
1969-12-31 08:35:09,1553860800,0.0,0.0,54.35,54.35,0.52,1017.2,7.19,11.82,290.0,0.17,0.0,10.0,284.5
1969-12-31 08:35:10,1553864400,0.0,0.0,53.56,53.56,0.51,1018.3,6.36,9.79,277.0,0.21,0.0,10.0,284.4
1969-12-31 08:35:11,1553868000,0.0,0.0,53.74,53.74,0.52,1018.6,5.83,8.14,304.0,0.11,0.0,10.0,284.9
1969-12-31 08:35:12,1553871600,0.0,0.0,58.55,58.55,0.49,1019.0,4.46,7.13,309.0,0.09,1.0,10.0,285.3
1969-12-31 08:35:13,1553875200,0.0,0.0,65.65,65.65,0.39,1019.3,5.57,11.79,323.0,0.07,2.0,10.0,285.3
1969-12-31 08:35:14,1553878800,0.0,0.0,70.56,70.56,0.31,1019.5,6.5,10.84,0.0,0.05,5.0,10.0,285.0
1969-12-31 08:35:15,1553882400,0.0,0.0,75.06,75.06,0.27,1019.6,8.16,10.42,16.0,0.03,7.0,10.0,285.0
1969-12-31 08:35:16,1553886000,0.0,0.0,77.92,77.92,0.21,1018.7,8.22,11.08,12.0,0.09,8.0,10.0,284.0
1969-12-31 08:35:17,1553889600,0.0,0.0,80.29,80.29,0.17,1018.4,9.1,12.29,2.0,0.05,9.0,10.0,282.8
1969-12-31 08:35:18,1553893200,0.0,0.0,81.63,81.63,0.13,1017.6,8.81,12.61,1.0,0.1,8.0,10.0,282.0
1969-12-31 08:35:19,1553896800,0.0,0.0,83.04,83.04,0.11,1016.1,9.59,13.98,359.0,0.1,6.0,10.0,282.0
1969-12-31 08:35:20,1553900400,0.0,0.0,84.02,84.02,0.09,1015.4,9.89,13.53,359.0,0.15,4.0,10.0,282.4
1969-12-31 08:35:21,1553904000,0.0,0.0,81.79,81.79,0.09,1015.2,9.12,12.63,356.0,0.12,2.0,10.0,277.2
1969-12-31 08:35:22,1553907600,0.0,0.0,80.24,80.24,0.11,1015.3,8.32,11.54,351.0,0.13,0.0,10.0,276.0
1969-12-31 08:35:23,1553911200,0.0,0.0,76.15,76.15,0.13,1015.3,6.63,10.1,350.0,0.21,0.0,10.0,275.2
1969-12-31 08:35:24,1553914800,0.0,0.0,71.75,71.75,0.15,1015.6,4.25,8.62,310.0,0.37,0.0,10.0,274.8
1969-12-31 08:35:25,1553918400,0.0,0.0,69.25,69.25,0.2,1016.0,4.27,8.04,296.0,0.47,0.0,10.0,275.0
1969-12-31 08:35:26,1553922000,0.0,0.0,66.9,66.9,0.26,1015.7,5.86,9.74,299.0,0.5,0.0,10.0,275.6
1969-12-31 08:35:27,1553925600,0.0,0.0,64.58,64.58,0.3,1016.4,4.13,6.88,301.0,0.53,0.0,10.0,277.3
1969-12-31 08:35:28,1553929200,0.0,0.0,62.61,62.61,0.33,1016.2,5.4,8.65,293.0,0.62,0.0,10.0,279.2
1969-12-31 08:35:29,1553932800,0.0,0.0,61.07,61.07,0.34,1016.2,5.86,9.8,302.0,0.61,0.0,10.0,281.5
1969-12-31 08:35:30,1553936400,0.0,0.0,58.96,58.96,0.42,1016.4,6.12,11.58,292.0,0.72,0.0,10.0,283.7
1969-12-31 08:35:31,1553940000,0.0,0.0,57.69,57.69,0.42,1015.9,6.24,10.77,285.0,0.5,0.0,10.0,285.4
1969-12-31 08:35:32,1553943600,0.0,0.0,56.51,56.51,0.39,1016.7,6.0,10.29,284.0,0.41,0.0,10.0,287.1
1969-12-31 08:35:33,1553947200,0.0,0.0,56.35,56.35,0.47,1016.7,5.74,8.64,280.0,0.29,0.0,10.0,289.7
1969-12-31 08:35:34,1553950800,0.0,0.0,56.14,56.14,0.45,1015.8,5.88,9.26,275.0,0.28,0.0,10.0,292.6
1969-12-31 08:35:35,1553954400,0.0,0.0,56.57,56.57,0.42,1017.3,5.66,9.85,298.0,0.27,0.0,10.0,295.6
1969-12-31 08:35:36,1553958000,0.0,0.0,62.75,62.75,0.37,1017.7,5.23,10.47,290.0,0.25,1.0,10.0,297.9
1969-12-31 08:35:37,1553961600,0.0,0.0,68.93,68.93,0.23,1018.4,7.04,13.2,314.0,0.2,2.0,10.0,298.6
1969-12-31 08:35:38,1553965200,0.0,0.0,73.45,73.45,0.14,1018.1,8.86,14.17,337.0,0.13,4.0,10.0,298.3
1969-12-31 08:35:39,1553968800,0.0,0.0,77.7,77.7,0.1,1018.3,8.71,11.79,356.0,0.08,7.0,10.0,300.4
1969-12-31 08:35:40,1553972400,0.0,0.0,80.29,80.29,0.07,1017.6,9.3,11.54,4.0,0.05,8.0,10.0,300.6
1969-12-31 08:35:41,1553976000,0.0,0.0,81.89,81.89,0.06,1017.1,9.78,11.06,2.0,0.03,9.0,10.0,300.5
1969-12-31 08:35:42,1553979600,0.0,0.0,83.54,83.54,0.05,1016.2,9.64,11.03,3.0,0.02,8.0,10.0,300.7
1969-12-31 08:35:43,1553983200,0.0,0.0,84.52,84.52,0.04,1015.4,9.15,10.32,1.0,0.01,6.0,10.0,301.5
1969-12-31 08:35:44,1553986800,0.0,0.0,85.41,85.41,0.04,1014.7,9.29,10.76,354.0,0.01,3.0,10.0,302.6
1969-12-31 08:35:45,1553990400,0.0,0.0,82.97,82.97,0.05,1014.3,8.68,10.22,351.0,0.0,1.0,10.0,300.7
1969-12-31 08:35:46,1553994000,0.0,0.0,81.39,81.39,0.05,1013.7,7.7,10.22,339.0,0.0,0.0,10.0,302.7
1969-12-31 08:35:47,1553997600,0.0,0.0,77.33,77.33,0.05,1014.2,5.78,8.83,328.0,0.0,0.0,10.0,305.4
1969-12-31 08:35:48,1554001200,0.0,0.0,71.98,71.98,0.08,1015.4,4.95,8.11,298.0,0.0,0.0,10.0,307.5
1969-12-31 08:35:49,1554004800,0.0,0.0,69.26,69.26,0.09,1015.8,5.74,9.53,283.0,0.0,0.0,10.0,308.3
1969-12-31 08:35:50,1554008400,0.0,0.0,67.63,67.63,0.08,1015.7,5.34,9.16,291.0,0.0,0.0,10.0,308.5
1969-12-31 08:35:51,1554012000,0.0,0.0,65.25,65.25,0.12,1015.9,4.75,7.43,292.0,0.0,0.0,10.0,304.9
1969-12-31 08:35:52,1554015600,0.0,0.0,63.25,63.25,0.14,1015.5,5.17,8.26,289.0,0.0,0.0,10.0,303.3
1969-12-31 08:35:53,1554019200,0.0,0.0,61.63,61.63,0.16,1015.5,5.75,8.93,303.0,0.01,0.0,10.0,301.5
1969-12-31 08:35:54,1554022800,0.0,0.0,59.7,59.7,0.19,1015.9,5.49,9.62,292.0,0.01,0.0,10.0,300.1
1969-12-31 08:35:55,1554026400,0.0,0.0,57.62,57.62,0.2,1016.3,5.71,10.14,284.0,0.01,0.0,10.0,299.5
1969-12-31 08:35:56,1554030000,0.0,0.0,56.38,56.38,0.2,1015.9,6.46,11.3,285.0,0.0,0.0,10.0,299.3
1969-12-31 08:35:57,1554033600,0.0,0.0,56.94,56.94,0.22,1015.5,6.2,9.61,282.0,0.0,0.0,10.0,303.0
1969-12-31 08:35:58,1554037200,0.0,0.0,57.14,57.14,0.2,1015.3,6.61,10.12,274.0,0.0,0.0,10.0,302.9
1969-12-31 08:35:59,1554040800,0.0,0.0,58.46,58.46,0.19,1017.3,6.67,10.8,300.0,0.0,0.0,10.0,302.3
1969-12-31 08:36:00,1554044400,0.0,0.0,64.29,64.29,0.17,1016.8,6.1,10.7,285.0,0.0,1.0,10.0,301.3
1969-12-31 08:36:01,1554048000,0.0,0.0,70.89,70.89,0.11,1017.3,7.38,13.32,306.0,0.0,2.0,10.0,300.1
1969-12-31 08:36:02,1554051600,0.0,0.0,75.27,75.27,0.09,1018.8,8.91,15.01,336.0,0.0,5.0,10.0,298.5
1969-12-31 08:36:03,1554055200,0.0,0.0,78.97,78.97,0.08,1018.6,9.4,13.08,358.0,0.0,7.0,10.0,293.0
1969-12-31 08:36:04,1554058800,0.0,0.0,81.59,81.59,0.07,1018.0,10.16,13.72,8.0,0.03,9.0,10.0,290.3
1969-12-31 08:36:05,1554062400,0.0,0.0,82.77,82.77,0.06,1017.2,10.07,12.96,9.0,0.06,9.0,10.0,287.8
1969-12-31 08:36:06,1554066000,0.0,0.0,84.29,84.29,0.06,1016.4,9.92,12.9,6.0,0.13,8.0,10.0,285.6
1969-12-31 08:36:07,1554069600,0.0,0.0,85.44,85.44,0.05,1015.5,9.55,12.4,358.0,0.22,6.0,10.0,283.7
1969-12-31 08:36:08,1554073200,0.0,0.0,86.2,86.2,0.05,1014.6,8.62,11.7,350.0,0.15,4.0,10.0,282.1
1969-12-31 08:36:09,1554076800,0.0,0.0,83.89,83.89,0.07,1014.1,6.8,9.7,343.0,0.07,2.0,10.0,280.2
1969-12-31 08:36:10,1554080400,0.0,0.0,82.4,82.4,0.08,1013.8,5.69,9.24,326.0,0.1,0.0,10.0,279.8
1969-12-31 08:36:11,1554084000,0.0,0.0,78.79,78.79,0.09,1014.3,4.28,6.81,273.0,0.13,0.0,10.0,280.2
1969-12-31 08:36:12,1554087600,0.0,0.0,73.84,73.84,0.13,1014.8,4.53,5.96,260.0,0.15,0.0,10.0,280.8
1969-12-31 08:36:13,1554091200,0.0,0.0,70.77,70.77,0.16,1014.2,4.99,7.85,260.0,0.24,0.0,10.0,281.6
1969-12-31 08:36:14,1554094800,0.0,0.0,68.47,68.47,0.18,1015.0,5.3,8.75,286.0,0.45,0.0,10.0,282.6
1969-12-31 08:36:15,1554098400,0.0,0.0,67.31,67.31,0.19,1015.0,5.19,8.91,269.0,0.48,0.0,10.0,285.6
1969-12-31 08:36:16,1554102000,0.0,0.0,66.14,66.14,0.2,1015.5,4.66,8.68,256.0,0.6,0.0,10.0,286.9
1969-12-31 08:36:17,1554105600,0.0,0.0,64.74,64.74,0.22,1015.1,4.61,8.74,316.0,0.76,0.0,10.0,288.0
1969-12-31 08:36:18,1554109200,0.0,0.0,61.88,61.88,0.24,1015.3,4.5,8.04,283.0,0.84,0.0,10.0,289.1
1969-12-31 08:36:19,1554112800,0.0,0.0,60.02,60.02,0.26,1014.5,4.23,6.93,291.0,0.8,0.0,10.0,290.4
1969-12-31 08:36:20,1554116400,0.0,0.0,58.4,58.4,0.28,1013.7,4.82,7.62,280.0,0.83,0.0,10.0,291.9
1969-12-31 08:36:21,1554120000,0.0,0.0,59.15,59.15,0.29,1014.9,4.35,6.7,283.0,0.72,0.0,10.0,294.7
1969-12-31 08:36:22,1554123600,0.0,0.0,58.87,58.87,0.29,1015.1,4.8,6.98,267.0,0.73,0.0,10.0,295.7
1969-12-31 08:36:23,1554127200,0.0,0.0,58.44,58.44,0.3,1015.0,4.25,6.89,302.0,0.58,0.0,10.0,296.4
1969-12-31 08:36:24,1554130800,0.0,0.0,64.39,64.39,0.25,1015.4,3.39,5.64,292.0,0.41,1.0,10.0,297.2
1969-12-31 08:36:25,1554134400,0.0,0.0,69.91,69.91,0.18,1015.5,3.86,6.48,321.0,0.42,2.0,10.0,298.6
1969-12-31 08:36:26,1554138000,0.0,0.0,74.42,74.42,0.13,1015.4,4.96,6.11,5.0,0.44,4.0,10.0,300.1
1969-12-31 08:36:27,1554141600,0.0,0.0,79.44,79.44,0.1,1015.0,5.47,6.6,30.0,0.4,6.0,10.0,302.6
1969-12-31 08:36:28,1554145200,0.0,0.0,82.32,82.32,0.08,1014.5,5.45,6.71,32.0,0.37,7.0,10.0,304.0
1969-12-31 08:36:29,1554148800,0.0,0.0,84.25,84.25,0.06,1013.6,5.49,7.05,31.0,0.32,7.0,10.0,305.4
1969-12-31 08:36:30,1554152400,0.0,0.0,85.88,85.88,0.05,1012.4,4.81,6.71,49.0,0.28,7.0,10.0,306.7
1969-12-31 08:36:31,1554156000,0.0,0.0,87.07,87.07,0.04,1011.6,4.03,5.69,60.0,0.28,5.0,10.0,308.2
1969-12-31 08:36:32,1554159600,0.0,0.0,88.18,88.18,0.04,1011.2,3.67,6.52,71.0,0.3,3.0,10.0,309.7
1969-12-31 08:36:33,1554163200,0.0,0.0,87.06,87.06,0.05,1010.7,4.72,8.29,82.0,0.19,1.0,10.0,310.4
1969-12-31 08:36:34,1554166800,0.0,0.0,84.96,84.96,0.06,1010.4,4.32,5.89,86.0,0.21,0.0,10.0,311.5
1969-12-31 08:36:35,1554170400,0.0,0.0,80.97,80.97,0.09,1010.5,3.64,5.18,56.0,0.25,0.0,10.0,312.6
1969-12-31 08:36:36,1554174000,0.0,0.0,76.01,76.01,0.12,1010.6,3.38,4.51,260.0,0.28,0.0,10.0,313.5
1969-12-31 08:36:37,1554177600,0.0,0.0,73.32,73.32,0.2,1010.5,4.18,7.14,304.0,0.33,0.0,10.0,314.5
1969-12-31 08:36:38,1554181200,0.0,0.0,71.29,71.29,0.25,1011.0,5.04,8.42,260.0,0.4,0.0,10.0,315.4
1969-12-31 08:36:39,1554184800,0.0,0.0,69.84,69.84,0.25,1011.0,5.05,7.42,259.0,0.61,0.0,10.0,319.0
1969-12-31 08:36:40,1554188400,0.0,0.0,67.86,67.86,0.27,1010.6,5.6,8.22,267.0,0.73,0.0,10.0,319.5
1969-12-31 08:36:41,1554192000,0.0,0.0,66.39,66.39,0.29,1010.5,5.5,8.3,286.0,0.79,0.0,10.0,319.5
1969-12-31 08:36:42,1554195600,0.0,0.0,63.97,63.97,0.3,1010.3,5.31,8.62,268.0,0.67,0.0,10.0,320.2
1969-12-31 08:36:43,1554199200,0.0,0.0,62.26,62.26,0.32,1010.2,5.05,6.94,277.0,0.52,0.0,10.0,321.5
1969-12-31 08:36:44,1554202800,0.0,0.0,61.04,61.04,0.31,1009.7,5.08,6.34,271.0,0.46,0.0,10.0,323.5
1969-12-31 08:36:45,1554206400,0.0,0.0,60.69,60.69,0.38,1009.8,4.67,5.66,273.0,0.16,0.0,10.0,329.8
1969-12-31 08:36:46,1554210000,0.0,0.0,59.66,59.66,0.38,1010.1,4.14,5.6,236.0,0.13,0.0,10.0,334.5
1969-12-31 08:36:47,1554213600,0.0,0.0,59.42,59.42,0.39,1010.5,4.53,7.21,176.0,0.07,0.0,10.0,339.4
1969-12-31 08:36:48,1554217200,0.0,0.0,63.58,63.58,0.36,1010.8,3.97,8.52,168.0,0.03,1.0,10.0,342.3
1969-12-31 08:36:49,1554220800,0.0,0.0,70.08,70.08,0.25,1011.0,4.9,9.0,164.0,0.02,2.0,10.0,341.6
1969-12-31 08:36:50,1554224400,0.0,0.0,76.54,76.54,0.16,1010.9,6.03,9.73,241.0,0.01,4.0,10.0,338.8
1969-12-31 08:36:51,1554228000,0.0,0.0,81.68,81.68,0.13,1010.6,6.35,10.0,120.0,0.0,6.0,10.0,338.5
1969-12-31 08:36:52,1554231600,0.0,0.0,84.76,84.76,0.1,1010.1,7.77,10.37,150.0,0.04,7.0,10.0,337.5
1969-12-31 08:36:53,1554235200,0.0,0.0,86.6,86.6,0.09,1009.7,9.74,13.5,217.0,0.09,7.0,10.0,336.6
1969-12-31 08:36:54,1554238800,0.0013,0.01,88.32,88.32,0.1,1009.4,11.17,17.21,260.0,0.11,7.0,10.0,335.1
1969-12-31 08:36:55,1554242400,0.0,0.0,88.2,88.2,0.11,1008.7,15.24,20.71,266.0,0.1,5.0,10.0,332.7
1969-12-31 08:36:56,1554246000,0.0,0.0,86.47,86.47,0.15,1007.9,18.59,23.06,262.0,0.08,3.0,10.0,329.7
1969-12-31 08:36:57,1554249600,0.0014,0.01,83.49,83.49,0.21,1008.7,18.4,24.46,264.0,0.05,1.0,10.0,328.8
1969-12-31 08:36:58,1554253200,0.0,0.0,80.28,80.28,0.24,1009.1,17.68,27.11,258.0,0.04,0.0,10.0,325.7
1969-12-31 08:36:59,1554256800,0.0,0.0,75.75,75.75,0.29,1009.6,16.39,27.43,288.0,0.1,0.0,10.0,322.2
1969-12-31 08:37:00,1554260400,0.0,0.0,71.7,71.7,0.35,1010.2,14.13,28.54,276.0,0.1,0.0,10.0,319.2
1969-12-31 08:37:01,1554264000,0.0,0.0,68.79,68.79,0.38,1010.9,13.51,27.92,255.0,0.28,0.0,10.0,317.0
1969-12-31 08:37:02,1554267600,0.0,0.0,66.86,66.86,0.41,1011.1,14.01,27.7,317.0,0.27,0.0,10.0,315.3
1969-12-31 08:37:03,1554271200,0.0,0.0,66.16,66.16,0.42,1011.3,13.6,25.08,285.0,0.19,0.0,10.0,311.0
1969-12-31 08:37:04,1554274800,0.0,0.0,64.54,64.54,0.47,1011.8,13.55,24.46,286.0,0.15,0.0,10.0,309.5
1969-12-31 08:37:05,1554278400,0.0,0.0,62.69,62.69,0.52,1012.5,14.18,25.95,270.0,0.39,0.0,10.0,308.5
1969-12-31 08:37:06,1554282000,0.0,0.0,60.81,60.81,0.56,1012.0,12.6,25.34,281.0,0.4,0.0,10.0,307.8
1969-12-31 08:37:07,1554285600,0.0,0.0,59.39,59.39,0.61,1012.4,12.07,23.76,276.0,0.35,0.0,10.0,307.2
1969-12-31 08:37:08,1554289200,0.0,0.0,58.25,58.25,0.66,1012.1,12.29,22.06,297.0,0.29,0.0,10.0,306.8
1969-12-31 08:37:09,1554292800,0.0,0.0,59.84,59.84,0.66,1012.1,11.72,20.46,284.0,0.16,0.0,10.0,308.6
1969-12-31 08:37:10,1554296400,0.0021,0.01,59.97,59.97,0.67,1012.6,11.25,19.0,304.0,0.12,0.0,10.0,308.1
1969-12-31 08:37:11,1554300000,0.0,0.0,60.57,60.57,0.66,1013.4,10.65,18.25,300.0,0.13,0.0,10.0,307.2
1969-12-31 08:37:12,1554303600,0.0,0.0,64.23,64.23,0.59,1014.1,10.59,19.37,278.0,0.13,1.0,10.0,306.1
1969-12-31 08:37:13,1554307200,0.0,0.0,68.66,68.66,0.47,1014.5,11.66,18.96,261.0,0.13,2.0,10.0,304.9
1969-12-31 08:37:14,1554310800,0.0022,0.01,72.68,72.68,0.37,1014.9,11.11,14.01,311.0,0.15,4.0,10.0,303.5
1969-12-31 08:37:15,1554314400,0.0,0.0,75.71,75.71,0.35,1014.9,10.82,11.13,294.0,0.17,7.0,10.0,298.5
1969-12-31 08:37:16,1554318000,0.0,0.0,77.79,77.79,0.31,1014.5,9.43,9.79,296.0,0.17,8.0,10.0,297.6
1969-12-31 08:37:17,1554321600,0.0018,0.01,79.26,79.26,0.28,1014.4,8.32,10.3,318.0,0.16,8.0,10.0,297.4
1969-12-31 08:37:18,1554325200,0.0,0.0,81.66,81.66,0.23,1013.5,6.27,12.12,338.0,0.16,7.0,10.0,296.9
1969-12-31 08:37:19,1554328800,0.0,0.0,83.05,83.05,0.2,1012.8,6.77,11.21,337.0,0.24,6.0,10.0,296.0
1969-12-31 08:37:20,1554332400,0.002,0.01,83.89,83.89,0.19,1012.6,6.51,11.83,327.0,0.29,3.0,10.0,294.9
1969-12-31 08:37:21,1554336000,0.0,0.0,81.58,81.58,0.23,1012.1,5.68,10.44,328.0,0.31,2.0,10.0,294.9
1969-12-31 08:37:22,1554339600,0.0,0.0,79.47,79.47,0.28,1012.4,5.2,9.96,335.0,0.32,0.0,10.0,294.6
1969-12-31 08:37:23,1554343200,0.0,0.0,75.71,75.71,0.35,1012.6,6.02,8.89,285.0,0.3,0.0,10.0,294.4
1969-12-31 08:37:24,1554346800,0.0,0.0,71.6,71.6,0.44,1013.2,4.75,10.44,291.0,0.3,0.0,10.0,294.2
1969-12-31 08:37:25,1554350400,0.0015,0.01,68.9,68.9,0.5,1014.0,5.17,10.83,317.0,0.34,0.0,10.0,293.7
1969-12-31 08:37:26,1554354000,0.0,0.0,67.44,67.44,0.52,1013.9,5.66,9.59,272.0,0.45,0.0,10.0,293.3
1969-12-31 08:37:27,1554357600,0.0,0.0,65.74,65.74,0.54,1014.3,4.39,5.28,264.0,0.5,0.0,10.0,293.1
1969-12-31 08:37:28,1554361200,0.0016,0.01,64.67,64.67,0.57,1014.9,5.06,5.68,323.0,0.58,0.0,10.0,293.4
1969-12-31 08:37:29,1554364800,0.0,0.0,63.47,63.47,0.59,1014.4,4.78,6.53,307.0,0.78,0.0,10.0,294.1
1969-12-31 08:37:30,1554368400,0.0,0.0,61.51,61.51,0.64,1014.3,3.76,6.34,291.0,0.89,0.0,10.0,294.6
1969-12-31 08:37:31,1554372000,0.0,0.0,60.1,60.1,0.68,1013.8,3.46,5.05,295.0,0.79,0.0,10.0,295.0
1969-12-31 08:37:32,1554375600,0.0,0.0,59.06,59.06,0.7,1014.2,3.51,5.07,278.0,0.92,0.0,10.0,295.3
1969-12-31 08:37:33,1554379200,0.0,0.0,59.16,59.16,0.69,1014.3,2.93,3.27,286.0,0.94,0.0,10.0,296.6
1969-12-31 08:37:34,1554382800,0.0,0.0,58.83,58.83,0.68,1014.1,3.56,4.6,309.0,0.97,0.0,10.0,296.6
1969-12-31 08:37:35,1554386400,0.0,0.0,58.88,58.88,0.67,1014.7,4.42,6.37,316.0,0.83,0.0,10.0,296.5
1969-12-31 08:37:36,1554390000,0.0018,0.01,62.08,62.08,0.63,1015.9,4.15,8.09,332.0,0.62,1.0,10.0,297.3
1969-12-31 08:37:37,1554393600,0.0015,0.01,66.41,66.41,0.53,1016.1,5.03,8.61,285.0,0.54,2.0,10.0,299.8
1969-12-31 08:37:38,1554397200,0.0017,0.01,70.42,70.42,0.44,1016.0,6.09,7.21,301.0,0.42,4.0,10.0,303.1
1969-12-31 08:37:39,1554400800,0.0,0.0,75.22,75.22,0.36,1015.8,6.28,6.92,312.0,0.15,6.0,10.0,310.3
1969-12-31 08:37:40,1554404400,0.0,0.0,78.63,78.63,0.3,1015.1,6.76,7.3,311.0,0.1,8.0,10.0,313.0
1969-12-31 08:37:41,1554408000,0.0,0.0,79.33,79.33,0.28,1014.3,7.46,7.89,325.0,0.04,8.0,10.0,315.1
