,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,uvIndex,visibility,pressure,cloudCover
1969-12-31 17:48:14,1569664800,0.0044,0.03,57.64,57.64,0.93,9.46,13.91,243.0,0.0,8.687,1009.2,0.58
1969-12-31 17:48:15,1569668400,0.0015,0.01,56.75,56.75,0.92,9.1,13.1,243.0,0.0,8.631,1008.9,0.51
1969-12-31 17:48:16,1569672000,0.0045,0.03,56.38,56.38,0.93,8.85,12.14,224.0,0.0,9.042,1008.8,0.53
1969-12-31 17:48:17,1569675600,0.0,0.0,55.31,55.31,0.93,9.17,12.95,207.0,0.0,8.898,1009.1,0.47
1969-12-31 17:48:18,1569679200,0.0,0.0,53.73,53.73,0.94,9.08,12.2,230.0,0.0,10.0,1009.6,0.42
1969-12-31 17:48:19,1569682800,0.002,0.03,53.62,53.62,0.95,8.91,13.66,245.0,0.0,10.0,1009.8,0.42
1969-12-31 17:48:20,1569686400,0.0024,0.03,56.1,56.1,0.86,9.63,13.31,247.0,1.0,10.0,1009.9,0.39
1969-12-31 17:48:21,1569690000,0.0008,0.01,58.49,58.49,0.79,10.2,12.6,250.0,3.0,10.0,1010.0,0.29
1969-12-31 17:48:22,1569693600,0.0,0.0,61.27,61.27,0.69,10.53,12.18,246.0,5.0,10.0,1009.9,0.23
1969-12-31 17:48:23,1569697200,0.003,0.01,63.65,63.65,0.6,11.32,12.67,239.0,6.0,10.0,1009.5,0.16
1969-12-31 17:48:24,1569700800,0.0,0.0,66.44,66.44,0.5,12.25,14.42,257.0,7.0,10.0,1008.6,0.06
1969-12-31 17:48:25,1569704400,0.0,0.0,66.39,66.39,0.49,12.96,15.8,252.0,6.0,10.0,1008.0,0.0
1969-12-31 17:48:26,1569708000,0.0004,0.01,66.22,66.22,0.48,14.51,18.05,250.0,5.0,10.0,1007.4,0.0
1969-12-31 17:48:27,1569711600,0.0,0.0,64.77,64.77,0.49,15.62,18.95,253.0,3.0,10.0,1007.1,0.0
1969-12-31 17:48:28,1569715200,0.0,0.0,63.84,63.84,0.51,15.86,18.06,247.0,1.0,10.0,1007.3,0.0
1969-12-31 17:48:29,1569718800,0.002,0.01,60.52,60.52,0.57,14.36,18.13,236.0,0.0,10.0,1007.7,0.02
1969-12-31 17:48:30,1569722400,0.0011,0.01,56.16,56.16,0.66,12.4,18.34,251.0,0.0,10.0,1008.2,0.0
1969-12-31 17:48:31,1569726000,0.0,0.0,52.73,52.73,0.76,10.28,18.98,247.0,0.0,10.0,1008.4,0.01
1969-12-31 17:48:32,1569729600,0.0,0.0,50.76,50.76,0.78,9.66,18.98,239.0,0.0,10.0,1009.0,0.0
1969-12-31 17:48:33,1569733200,0.0,0.0,49.21,45.22,0.81,9.52,17.44,274.0,0.0,10.0,1009.9,0.01
1969-12-31 17:48:34,1569736800,0.001,0.01,48.08,44.32,0.81,8.25,12.36,257.0,0.0,10.0,1010.9,0.0
1969-12-31 17:48:35,1569740400,0.0007,0.01,47.22,43.82,0.82,7.03,11.28,252.0,0.0,10.0,1011.7,0.01
1969-12-31 17:48:36,1569744000,0.0,0.0,45.45,42.06,0.87,6.32,8.99,263.0,0.0,10.0,1011.7,0.0
1969-12-31 17:48:37,1569747600,0.0,0.0,43.92,40.75,0.87,5.48,8.78,247.0,0.0,10.0,1011.9,0.0
1969-12-31 17:48:38,1569751200,0.0023,0.03,42.64,39.44,0.88,5.19,7.78,228.0,0.0,10.0,1012.6,0.0
1969-12-31 17:48:39,1569754800,0.0,0.0,41.4,37.99,0.9,5.17,7.34,263.0,0.0,10.0,1012.0,0.0
1969-12-31 17:48:40,1569758400,0.0,0.0,40.92,37.65,0.92,4.87,5.22,245.0,0.0,10.0,1012.3,0.0
1969-12-31 17:48:41,1569762000,0.001,0.03,40.92,37.88,0.93,4.58,4.84,227.0,0.0,10.0,1013.5,0.0
1969-12-31 17:48:42,1569765600,0.0019,0.03,41.0,38.4,0.94,4.08,4.27,218.0,0.0,10.0,1014.3,0.0
1969-12-31 17:48:43,1569769200,0.0014,0.03,44.05,44.05,0.87,2.66,3.19,218.0,0.0,10.0,1014.5,0.0
1969-12-31 17:48:44,1569772800,0.0009,0.02,48.85,48.16,0.78,3.25,3.94,169.0,1.0,10.0,1014.8,0.01
1969-12-31 17:48:45,1569776400,0.0,0.0,53.42,53.42,0.66,4.16,5.51,57.0,3.0,10.0,1014.9,0.0
1969-12-31 17:48:46,1569780000,0.0,0.0,57.48,57.48,0.54,4.33,6.46,9.0,5.0,10.0,1014.8,0.0
1969-12-31 17:48:47,1569783600,0.0,0.0,60.37,60.37,0.46,4.63,7.01,354.0,6.0,10.0,1014.5,0.0
1969-12-31 17:48:48,1569787200,0.0,0.0,62.35,62.35,0.38,4.95,7.74,351.0,6.0,10.0,1013.7,0.0
1969-12-31 17:48:49,1569790800,0.0,0.0,64.69,64.69,0.32,4.76,8.2,343.0,6.0,10.0,1012.4,0.0
1969-12-31 17:48:50,1569794400,0.0,0.0,66.34,66.34,0.29,5.57,8.64,321.0,4.0,10.0,1011.8,0.0
1969-12-31 17:48:51,1569798000,0.0017,0.01,67.52,67.52,0.27,7.06,9.07,309.0,3.0,10.0,1011.7,0.0
1969-12-31 17:48:52,1569801600,0.0021,0.01,65.08,65.08,0.32,7.76,9.49,318.0,1.0,10.0,1011.5,0.0
1969-12-31 17:48:53,1569805200,0.0,0.0,62.38,62.38,0.37,7.59,9.8,320.0,0.0,10.0,1011.5,0.0
1969-12-31 17:48:54,1569808800,0.0013,0.01,57.92,57.92,0.5,6.97,10.15,272.0,0.0,10.0,1012.4,0.0
1969-12-31 17:48:55,1569812400,0.0023,0.01,53.72,53.72,0.62,4.75,10.95,277.0,0.0,10.0,1012.6,0.0
1969-12-31 17:48:56,1569816000,0.0,0.0,51.59,51.59,0.69,4.47,11.31,267.0,0.0,10.0,1012.8,0.01
1969-12-31 17:48:57,1569819600,0.0,0.0,49.87,48.51,0.72,4.3,9.52,287.0,0.0,10.0,1013.4,0.01
1969-12-31 17:48:58,1569823200,0.0,0.0,48.65,46.53,0.76,5.17,7.96,284.0,0.0,10.0,1013.7,0.0
1969-12-31 17:48:59,1569826800,0.0,0.0,46.99,44.82,0.8,4.8,6.63,281.0,0.0,10.0,1014.0,0.01
1969-12-31 17:49:00,1569830400,0.0,0.0,45.69,44.02,0.82,3.85,5.2,297.0,0.0,10.0,1014.2,0.0
1969-12-31 17:49:01,1569834000,0.0,0.0,44.48,44.48,0.85,2.66,4.6,276.0,0.0,10.0,1014.0,0.0
1969-12-31 17:49:02,1569837600,0.0003,0.01,43.33,42.1,0.86,3.02,4.97,214.0,0.0,10.0,1014.4,0.0
1969-12-31 17:49:03,1569841200,0.0,0.0,42.78,41.13,0.86,3.37,4.68,63.0,0.0,10.0,1014.1,0.0
1969-12-31 17:49:04,1569844800,0.0,0.0,42.51,40.84,0.85,3.35,4.09,203.0,0.0,10.0,1014.2,0.0
1969-12-31 17:49:05,1569848400,0.0,0.0,42.55,41.19,0.85,3.06,3.64,165.0,0.0,10.0,1014.8,0.0
1969-12-31 17:49:06,1569852000,0.0,0.0,42.29,42.29,0.86,2.85,3.69,159.0,0.0,10.0,1015.3,0.0
1969-12-31 17:49:07,1569855600,0.0,0.0,45.65,44.52,0.8,3.24,4.88,139.0,0.0,10.0,1015.2,0.0
1969-12-31 17:49:08,1569859200,0.0007,0.01,50.17,50.17,0.72,3.36,5.3,93.0,2.0,10.0,1015.7,0.0
1969-12-31 17:49:09,1569862800,0.0,0.0,54.44,54.44,0.61,4.13,6.33,57.0,3.0,10.0,1015.6,0.0
1969-12-31 17:49:10,1569866400,0.0,0.0,57.58,57.58,0.54,3.84,6.62,41.0,5.0,10.0,1015.5,0.0
1969-12-31 17:49:11,1569870000,0.0,0.0,60.3,60.3,0.47,4.65,7.63,7.0,7.0,10.0,1015.2,0.0
1969-12-31 17:49:12,1569873600,0.0017,0.01,62.58,62.58,0.41,5.88,8.74,356.0,7.0,10.0,1014.4,0.0
1969-12-31 17:49:13,1569877200,0.0012,0.01,64.97,64.97,0.35,6.43,9.31,356.0,6.0,10.0,1013.3,0.01
1969-12-31 17:49:14,1569880800,0.0007,0.01,66.37,66.37,0.33,7.26,8.92,357.0,5.0,10.0,1012.6,0.01
1969-12-31 17:49:15,1569884400,0.0,0.0,64.41,64.41,0.36,7.72,9.15,0.0,3.0,10.0,1012.0,0.01
1969-12-31 17:49:16,1569888000,0.0,0.0,64.33,64.33,0.37,7.98,9.5,11.0,1.0,10.0,1011.8,0.12
1969-12-31 17:49:17,1569891600,0.0013,0.01,62.24,62.24,0.42,7.98,10.58,20.0,0.0,10.0,1012.2,0.1
1969-12-31 17:49:18,1569895200,0.0,0.0,58.46,58.46,0.49,6.44,9.88,18.0,0.0,10.0,1012.6,0.09
1969-12-31 17:49:19,1569898800,0.0,0.0,55.17,55.17,0.54,4.62,9.94,16.0,0.0,10.0,1012.9,0.08
1969-12-31 17:49:20,1569902400,0.0,0.0,52.92,52.92,0.57,4.51,10.15,8.0,0.0,10.0,1013.2,0.06
1969-12-31 17:49:21,1569906000,0.0008,0.01,51.09,51.09,0.58,5.17,12.07,5.0,0.0,10.0,1013.9,0.04
1969-12-31 17:49:22,1569909600,0.0,0.0,50.23,50.23,0.58,5.68,12.02,1.0,0.0,10.0,1013.5,0.11
1969-12-31 17:49:23,1569913200,0.0007,0.01,48.93,46.75,0.61,5.36,11.8,11.0,0.0,10.0,1014.1,0.1
1969-12-31 17:49:24,1569916800,0.0,0.0,47.54,45.39,0.66,4.89,9.27,17.0,0.0,10.0,1013.7,0.09
1969-12-31 17:49:25,1569920400,0.0,0.0,46.05,44.03,0.73,4.35,9.96,26.0,0.0,10.0,1013.6,0.08
1969-12-31 17:49:26,1569924000,0.0,0.0,45.15,42.94,0.76,4.42,9.31,25.0,0.0,10.0,1013.3,0.08
1969-12-31 17:49:27,1569927600,0.0,0.0,43.71,41.32,0.79,4.36,8.72,42.0,0.0,10.0,1013.4,0.08
1969-12-31 17:49:28,1569931200,0.0008,0.01,43.15,40.76,0.81,4.24,8.01,43.0,0.0,10.0,1014.0,0.04
1969-12-31 17:49:29,1569934800,0.0,0.0,43.59,41.02,0.83,4.56,7.59,67.0,0.0,10.0,1013.6,0.05
1969-12-31 17:49:30,1569938400,0.0,0.0,42.97,40.07,0.86,4.86,8.24,84.0,0.0,10.0,1014.0,0.06
1969-12-31 17:49:31,1569942000,0.0,0.0,45.99,43.37,0.81,5.21,9.83,85.0,0.0,10.0,1014.4,0.06
1969-12-31 17:49:32,1569945600,0.0,0.0,49.97,47.62,0.7,6.02,11.24,71.0,1.0,10.0,1014.9,0.06
1969-12-31 17:49:33,1569949200,0.001,0.01,54.17,54.17,0.58,8.16,11.75,55.0,3.0,10.0,1015.3,0.05
1969-12-31 17:49:34,1569952800,0.0,0.0,57.3,57.3,0.51,8.82,11.78,48.0,5.0,10.0,1014.8,0.0
1969-12-31 17:49:35,1569956400,0.0006,0.01,59.54,59.54,0.45,8.38,10.76,42.0,6.0,10.0,1014.8,0.0
1969-12-31 17:49:36,1569960000,0.0,0.0,61.58,61.58,0.39,7.9,9.51,41.0,7.0,10.0,1014.0,0.0
1969-12-31 17:49:37,1569963600,0.0011,0.01,63.91,63.91,0.34,7.09,8.52,36.0,6.0,10.0,1013.6,0.0
1969-12-31 17:49:38,1569967200,0.0009,0.01,65.41,65.41,0.3,7.91,9.67,35.0,5.0,10.0,1013.3,0.0
1969-12-31 17:49:39,1569970800,0.0016,0.01,66.45,66.45,0.29,8.86,11.05,32.0,3.0,10.0,1013.0,0.0
1969-12-31 17:49:40,1569974400,0.0,0.0,63.92,63.92,0.32,9.15,12.01,39.0,1.0,10.0,1012.7,0.0
1969-12-31 17:49:41,1569978000,0.0,0.0,61.65,61.65,0.36,8.8,12.12,44.0,0.0,10.0,1013.1,0.0
1969-12-31 17:49:42,1569981600,0.0,0.0,57.74,57.74,0.41,6.5,11.02,54.0,0.0,10.0,1013.6,0.0
1969-12-31 17:49:43,1569985200,0.0,0.0,54.05,54.05,0.46,4.16,8.98,69.0,0.0,10.0,1013.9,0.0
1969-12-31 17:49:44,1569988800,0.0,0.0,52.49,52.49,0.49,4.01,9.71,77.0,0.0,10.0,1014.2,0.0
1969-12-31 17:49:45,1569992400,0.0,0.0,51.52,51.52,0.5,4.16,10.57,85.0,0.0,10.0,1014.5,0.0
1969-12-31 17:49:46,1569996000,0.0009,0.01,50.27,50.27,0.52,3.8,7.0,102.0,0.0,10.0,1015.3,0.0
1969-12-31 17:49:47,1569999600,0.0,0.0,49.04,47.4,0.55,4.52,7.95,97.0,0.0,10.0,1014.9,0.0
1969-12-31 17:49:48,1570003200,0.0006,0.01,48.47,46.5,0.56,4.87,8.81,91.0,0.0,10.0,1015.5,0.0
1969-12-31 17:49:49,1570006800,0.0,0.0,46.96,44.99,0.59,4.48,9.16,88.0,0.0,10.0,1015.4,0.0
1969-12-31 17:49:50,1570010400,0.0016,0.01,45.12,42.69,0.64,4.71,8.13,82.0,0.0,10.0,1016.2,0.0
1969-12-31 17:49:51,1570014000,0.0,0.0,44.63,42.17,0.64,4.63,7.93,81.0,0.0,10.0,1015.4,0.0
1969-12-31 17:49:52,1570017600,0.0002,0.01,44.61,42.31,0.66,4.42,6.9,86.0,0.0,10.0,1015.4,0.0
1969-12-31 17:49:53,1570021200,0.0,0.0,44.34,42.01,0.65,4.4,6.47,91.0,0.0,10.0,1015.5,0.0
1969-12-31 17:49:54,1570024800,0.0,0.0,43.97,41.48,0.66,4.52,6.69,94.0,0.0,10.0,1015.8,0.0
1969-12-31 17:49:55,1570028400,0.0,0.0,47.25,45.46,0.61,4.32,6.83,102.0,0.0,10.0,1016.7,0.0
1969-12-31 17:49:56,1570032000,0.0,0.0,52.54,52.54,0.5,5.01,8.02,91.0,2.0,10.0,1016.7,0.0
1969-12-31 17:49:57,1570035600,0.0,0.0,58.29,58.29,0.39,6.71,9.76,75.0,3.0,10.0,1017.0,0.0
1969-12-31 17:49:58,1570039200,0.0,0.0,62.4,62.4,0.32,7.62,10.62,65.0,5.0,10.0,1016.7,0.0
1969-12-31 17:49:59,1570042800,0.0,0.0,65.66,65.66,0.27,7.45,10.19,56.0,7.0,10.0,1016.0,0.0
1969-12-31 17:50:00,1570046400,0.0,0.0,68.55,68.55,0.22,6.54,8.99,54.0,7.0,10.0,1014.5,0.0
1969-12-31 17:50:01,1570050000,0.0,0.0,71.7,71.7,0.19,6.03,8.33,52.0,7.0,10.0,1013.8,0.0
1969-12-31 17:50:02,1570053600,0.0,0.0,73.58,73.58,0.18,5.71,7.35,37.0,5.0,10.0,1013.2,0.0
1969-12-31 17:50:03,1570057200,0.0,0.0,74.33,74.33,0.18,6.1,7.55,20.0,3.0,10.0,1013.3,0.0
1969-12-31 17:50:04,1570060800,0.0,0.0,72.02,72.02,0.22,6.1,6.8,10.0,1.0,10.0,1013.2,0.0
1969-12-31 17:50:05,1570064400,0.0,0.0,68.54,68.54,0.28,5.33,6.37,17.0,0.0,10.0,1013.4,0.0
1969-12-31 17:50:06,1570068000,0.0,0.0,63.54,63.54,0.35,3.94,5.26,23.0,0.0,10.0,1013.8,0.0
1969-12-31 17:50:07,1570071600,0.0,0.0,59.48,59.48,0.39,2.7,3.85,58.0,0.0,10.0,1014.1,0.0
1969-12-31 17:50:08,1570075200,0.0,0.0,57.27,57.27,0.42,2.44,3.46,79.0,0.0,10.0,1014.6,0.0
1969-12-31 17:50:09,1570078800,0.0,0.0,55.72,55.72,0.44,2.73,4.27,123.0,0.0,10.0,1014.5,0.0
1969-12-31 17:50:10,1570082400,0.0,0.0,53.88,53.88,0.47,3.06,4.23,134.0,0.0,10.0,1014.3,0.0
1969-12-31 17:50:11,1570086000,0.0,0.0,52.9,52.9,0.49,3.5,5.06,122.0,0.0,10.0,1014.3,0.0
1969-12-31 17:50:12,1570089600,0.0,0.0,52.38,52.38,0.5,4.12,6.32,105.0,0.0,10.0,1015.2,0.0
1969-12-31 17:50:13,1570093200,0.0,0.0,49.96,48.68,0.55,4.21,7.31,113.0,0.0,10.0,1014.0,0.0
1969-12-31 17:50:14,1570096800,0.0,0.0,48.81,47.32,0.58,4.24,7.02,114.0,0.0,10.0,1013.9,0.0
1969-12-31 17:50:15,1570100400,0.0,0.0,48.9,47.36,0.58,4.34,7.01,118.0,0.0,10.0,1014.7,0.0
1969-12-31 17:50:16,1570104000,0.0014,0.01,48.21,46.58,0.61,4.31,6.45,129.0,0.0,10.0,1014.9,0.0
1969-12-31 17:50:17,1570107600,0.0,0.0,47.57,45.62,0.62,4.6,6.51,134.0,0.0,10.0,1014.2,0.0
1969-12-31 17:50:18,1570111200,0.0,0.0,47.67,45.81,0.61,4.51,6.62,125.0,0.0,10.0,1014.3,0.0
1969-12-31 17:50:19,1570114800,0.0,0.0,51.85,51.85,0.54,4.2,6.38,140.0,0.0,10.0,1015.1,0.0
1969-12-31 17:50:20,1570118400,0.0,0.0,57.62,57.62,0.44,3.7,5.54,123.0,2.0,10.0,1015.6,0.0
1969-12-31 17:50:21,1570122000,0.0,0.0,64.13,64.13,0.34,3.55,4.9,94.0,3.0,10.0,1014.8,0.0
1969-12-31 17:50:22,1570125600,0.0,0.0,69.27,69.27,0.29,3.76,4.65,68.0,5.0,10.0,1015.2,0.0
1969-12-31 17:50:23,1570129200,0.0,0.0,72.47,72.47,0.25,4.54,5.65,33.0,7.0,10.0,1014.6,0.0
1969-12-31 17:50:24,1570132800,0.0,0.0,74.51,74.51,0.21,5.48,6.78,357.0,7.0,10.0,1013.4,0.0
1969-12-31 17:50:25,1570136400,0.0,0.0,76.24,76.24,0.19,6.36,8.29,330.0,6.0,10.0,1013.0,0.0
1969-12-31 17:50:26,1570140000,0.0,0.0,77.38,77.38,0.18,7.02,9.22,314.0,5.0,10.0,1012.6,0.0
1969-12-31 17:50:27,1570143600,0.0,0.0,76.13,76.13,0.19,7.48,9.88,291.0,3.0,10.0,1013.0,0.0
1969-12-31 17:50:28,1570147200,0.0,0.0,75.53,75.53,0.21,7.05,8.97,314.0,1.0,10.0,1012.9,0.0
1969-12-31 17:50:29,1570150800,0.0,0.0,71.9,71.9,0.26,7.32,9.49,10.0,0.0,10.0,1013.4,0.0
1969-12-31 17:50:30,1570154400,0.0,0.0,66.19,66.19,0.35,5.99,9.37,235.0,0.0,10.0,1013.9,0.0
1969-12-31 17:50:31,1570158000,0.0,0.0,60.91,60.91,0.43,4.17,7.22,254.0,0.0,10.0,1014.3,0.0
1969-12-31 17:50:32,1570161600,0.0,0.0,58.27,58.27,0.5,4.55,5.99,248.0,0.0,10.0,1014.9,0.0
1969-12-31 17:50:33,1570165200,0.0,0.0,56.08,56.08,0.55,4.73,5.81,261.0,0.0,10.0,1015.5,0.0
1969-12-31 17:50:34,1570168800,0.0,0.0,54.64,54.64,0.61,4.54,5.29,268.0,0.0,10.0,1016.0,0.01
1969-12-31 17:50:35,1570172400,0.0,0.0,52.78,52.78,0.66,4.43,5.1,250.0,0.0,10.0,1016.1,0.03
1969-12-31 17:50:36,1570176000,0.0,0.0,51.41,51.41,0.69,3.82,5.04,334.0,0.0,10.0,1016.1,0.06
1969-12-31 17:50:37,1570179600,0.0,0.0,49.93,49.29,0.71,3.36,5.4,215.0,0.0,10.0,1016.1,0.08
1969-12-31 17:50:38,1570183200,0.0,0.0,48.81,47.84,0.73,3.55,5.93,112.0,0.0,10.0,1016.4,0.08
1969-12-31 17:50:39,1570186800,0.0009,0.01,47.84,46.56,0.75,3.75,6.52,86.0,0.0,10.0,1017.2,0.07
1969-12-31 17:50:40,1570190400,0.0,0.0,47.32,45.43,0.76,4.46,6.95,98.0,0.0,10.0,1017.2,0.05
1969-12-31 17:50:41,1570194000,0.0005,0.01,46.65,44.12,0.79,5.26,8.56,93.0,0.0,10.0,1017.6,0.06
1969-12-31 17:50:42,1570197600,0.0003,0.01,46.83,43.99,0.79,5.82,10.12,88.0,0.0,10.0,1017.9,0.08
1969-12-31 17:50:43,1570201200,0.0016,0.01,49.1,46.05,0.76,7.12,11.93,91.0,0.0,10.0,1019.0,0.09
1969-12-31 17:50:44,1570204800,0.0,0.0,53.59,53.59,0.64,7.69,12.7,83.0,1.0,10.0,1018.8,0.09
1969-12-31 17:50:45,1570208400,0.0,0.0,58.14,58.14,0.52,7.71,12.08,70.0,3.0,10.0,1019.0,0.08
1969-12-31 17:50:46,1570212000,0.0,0.0,62.07,62.07,0.41,7.4,11.08,60.0,5.0,10.0,1018.7,0.01
1969-12-31 17:50:47,1570215600,0.0,0.0,65.19,65.19,0.33,7.58,10.71,51.0,7.0,10.0,1018.7,0.0
1969-12-31 17:50:48,1570219200,0.0,0.0,68.27,68.27,0.26,7.52,9.5,44.0,7.0,10.0,1018.0,0.0
1969-12-31 17:50:49,1570222800,0.0015,0.01,71.21,71.21,0.2,7.29,9.67,37.0,6.0,10.0,1017.3,0.0
1969-12-31 17:50:50,1570226400,0.0014,0.01,73.17,73.17,0.17,8.08,10.47,33.0,5.0,10.0,1016.9,0.0
1969-12-31 17:50:51,1570230000,0.0,0.0,71.83,71.83,0.16,9.12,11.86,37.0,3.0,10.0,1016.1,0.0
1969-12-31 17:50:52,1570233600,0.0,0.0,71.1,71.1,0.16,8.9,11.43,48.0,1.0,10.0,1016.3,0.0
1969-12-31 17:50:53,1570237200,0.0,0.0,68.08,68.08,0.2,8.62,11.76,57.0,0.0,10.0,1016.8,0.0
1969-12-31 17:50:54,1570240800,0.0,0.0,63.52,63.52,0.26,6.97,11.39,62.0,0.0,10.0,1017.3,0.0
1969-12-31 17:50:55,1570244400,0.0013,0.01,58.82,58.82,0.33,6.14,11.19,67.0,0.0,10.0,1018.2,0.0
1969-12-31 17:50:56,1570248000,0.0,0.0,56.26,56.26,0.38,5.92,11.11,66.0,0.0,10.0,1018.3,0.0
1969-12-31 17:50:57,1570251600,0.0006,0.01,55.1,55.1,0.4,5.83,11.39,67.0,0.0,10.0,1018.9,0.0
1969-12-31 17:50:58,1570255200,0.0,0.0,54.13,54.13,0.42,5.89,9.74,74.0,0.0,10.0,1018.7,0.0
1969-12-31 17:50:59,1570258800,0.0,0.0,53.4,53.4,0.45,6.51,10.77,78.0,0.0,10.0,1018.5,0.0
1969-12-31 17:51:00,1570262400,0.0008,0.01,52.17,52.17,0.48,6.92,11.87,80.0,0.0,10.0,1019.0,0.0
1969-12-31 17:51:01,1570266000,0.001,0.01,50.61,50.61,0.52,6.61,12.45,84.0,0.0,10.0,1019.2,0.0
1969-12-31 17:51:02,1570269600,0.0,0.0,48.66,45.76,0.56,6.61,11.31,86.0,0.0,10.0,1018.5,0.0
1969-12-31 17:51:03,1570273200,0.0002,0.01,47.06,43.94,0.58,6.41,10.94,88.0,0.0,10.0,1018.3,0.0
1969-12-31 17:51:04,1570276800,0.0003,0.01,46.26,43.0,0.61,6.38,9.59,97.0,0.0,10.0,1018.0,0.0
1969-12-31 17:51:05,1570280400,0.0,0.0,46.18,43.15,0.58,5.94,9.39,99.0,0.0,10.0,1018.2,0.0
1969-12-31 17:51:06,1570284000,0.0007,0.01,46.06,43.31,0.57,5.42,8.48,96.0,0.0,10.0,1019.0,0.0
1969-12-31 17:51:07,1570287600,0.0017,0.01,50.44,50.44,0.49,5.1,8.07,89.0,0.0,10.0,1019.6,0.0
1969-12-31 17:51:08,1570291200,0.0,0.0,55.44,55.44,0.4,5.43,9.09,82.0,1.0,10.0,1019.1,0.0
1969-12-31 17:51:09,1570294800,0.0,0.0,62.08,62.08,0.31,6.82,10.16,64.0,3.0,10.0,1019.0,0.0
1969-12-31 17:51:10,1570298400,0.0,0.0,66.97,66.97,0.24,7.77,10.24,60.0,5.0,10.0,1019.0,0.0
1969-12-31 17:51:11,1570302000,0.0017,0.01,70.42,70.42,0.21,7.67,9.31,52.0,7.0,10.0,1018.6,0.0
1969-12-31 17:51:12,1570305600,0.0,0.0,73.44,73.44,0.18,7.29,8.42,47.0,7.0,10.0,1017.3,0.0
1969-12-31 17:51:13,1570309200,0.0,0.0,76.95,76.95,0.15,6.9,7.8,41.0,6.0,10.0,1017.0,0.0
1969-12-31 17:51:14,1570312800,0.0017,0.01,78.87,78.87,0.14,6.68,7.49,30.0,5.0,10.0,1016.4,0.0
1969-12-31 17:51:15,1570316400,0.0,0.0,78.17,78.17,0.14,7.16,8.11,20.0,3.0,10.0,1015.6,0.0
1969-12-31 17:51:16,1570320000,0.0,0.0,77.14,77.14,0.16,7.22,8.11,25.0,1.0,10.0,1015.3,0.0
1969-12-31 17:51:17,1570323600,0.0,0.0,73.71,73.71,0.2,6.47,8.0,35.0,0.0,10.0,1015.6,0.03
1969-12-31 17:51:18,1570327200,0.0,0.0,68.56,68.56,0.25,5.26,8.13,54.0,0.0,10.0,1016.3,0.08
1969-12-31 17:51:19,1570330800,0.0,0.0,63.77,63.77,0.29,4.95,7.67,77.0,0.0,10.0,1016.7,0.11
1969-12-31 17:51:20,1570334400,0.0,0.0,60.87,60.87,0.32,5.0,8.37,85.0,0.0,10.0,1017.0,0.09
1969-12-31 17:51:21,1570338000,0.0,0.0,59.86,59.86,0.33,5.44,9.11,89.0,0.0,10.0,1017.1,0.07
1969-12-31 17:51:22,1570341600,0.0,0.0,59.05,59.05,0.33,5.26,8.14,94.0,0.0,10.0,1017.1,0.03
1969-12-31 17:51:23,1570345200,0.0,0.0,58.09,58.09,0.34,5.71,8.86,98.0,0.0,10.0,1016.7,0.02
1969-12-31 17:51:24,1570348800,0.0016,0.01,56.9,56.9,0.35,5.61,8.89,100.0,0.0,10.0,1017.0,0.01
1969-12-31 17:51:25,1570352400,0.0,0.0,54.4,54.4,0.4,5.54,9.22,108.0,0.0,10.0,1016.5,0.0
1969-12-31 17:51:26,1570356000,0.0,0.0,53.27,53.27,0.45,5.46,8.62,115.0,0.0,10.0,1016.8,0.09
1969-12-31 17:51:27,1570359600,0.0017,0.01,53.58,53.58,0.43,4.77,7.6,121.0,0.0,10.0,1016.6,0.21
1969-12-31 17:51:28,1570363200,0.0,0.0,53.16,53.16,0.45,4.73,6.85,127.0,0.0,10.0,1015.9,0.07
1969-12-31 17:51:29,1570366800,0.0,0.0,52.42,52.42,0.44,4.51,6.66,133.0,0.0,10.0,1016.1,0.09
1969-12-31 17:51:30,1570370400,0.0,0.0,52.59,52.59,0.44,4.62,6.46,121.0,0.0,10.0,1016.1,0.1
1969-12-31 17:51:31,1570374000,0.0,0.0,55.79,55.79,0.41,4.36,6.71,115.0,0.0,10.0,1017.1,0.1
1969-12-31 17:51:32,1570377600,0.0,0.0,61.75,61.75,0.32,4.65,7.35,108.0,1.0,10.0,1017.2,0.08
1969-12-31 17:51:33,1570381200,0.0,0.0,69.31,69.31,0.24,5.02,7.83,98.0,3.0,10.0,1017.1,0.07
1969-12-31 17:51:34,1570384800,0.0,0.0,75.01,75.01,0.2,5.23,7.53,79.0,5.0,10.0,1017.2,0.05
1969-12-31 17:51:35,1570388400,0.0,0.0,78.92,78.92,0.16,5.25,8.51,60.0,7.0,10.0,1016.4,0.03
1969-12-31 17:51:36,1570392000,0.0,0.0,82.03,82.03,0.14,5.17,8.53,34.0,7.0,10.0,1015.7,0.01
1969-12-31 17:51:37,1570395600,0.0,0.0,84.33,84.33,0.13,5.17,8.39,11.0,6.0,10.0,1015.2,0.0
1969-12-31 17:51:38,1570399200,0.0,0.0,85.63,85.63,0.12,5.26,7.94,2.0,4.0,10.0,1014.7,0.03
1969-12-31 17:51:39,1570402800,0.0,0.0,84.44,84.44,0.14,5.61,8.0,351.0,2.0,10.0,1014.1,0.06
1969-12-31 17:51:40,1570406400,0.0,0.0,84.3,84.3,0.15,6.16,7.13,350.0,1.0,10.0,1013.8,0.02
