,carbon_intensity
14919,0.304079405
14920,0.303801349
14921,0.304522097
14922,0.30359156600000003
14923,0.307864088
14924,0.308297003
14925,0.308326151
14926,0.307572883
14927,0.308688576
14928,0.309696547
14929,0.310476524
14930,0.313869382
14931,0.314286721
14932,0.312473498
14933,0.31329451
14934,0.311902042
14935,0.310966863
14936,0.310819578
14937,0.310161395
14938,0.306814465
14939,0.307582626
14940,0.30750730800000003
14941,0.305059468
14942,0.301232897
14943,0.296951819
14944,0.293835799
14945,0.292536054
14946,0.291487798
14947,0.290890672
14948,0.289773173
14949,0.288604101
14950,0.287286015
14951,0.28502108
14952,0.285668419
14953,0.285368021
14954,0.28939037300000003
14955,0.29126450800000003
14956,0.292959476
14957,0.291214215
14958,0.2915085
14959,0.29232562
14960,0.29188328
14961,0.29121434
14962,0.290899127
14963,0.29260028
14964,0.293269231
14965,0.290579802
14966,0.290310193
14967,0.286387794
14968,0.287408681
14969,0.287799611
14970,0.288046067
14971,0.288925677
14972,0.288180785
14973,0.287855613
14974,0.287929368
14975,0.286822389
14976,0.28635761600000004
14977,0.28882664199999997
14978,0.28732219600000003
14979,0.288627277
14980,0.286877224
14981,0.286339677
14982,0.28579134300000003
14983,0.286118726
14984,0.286402521
14985,0.286718328
14986,0.287945317
14987,0.287139488
14988,0.285707816
14989,0.287739063
14990,0.28677806
14991,0.287620863
14992,0.287979284
14993,0.288065091
14994,0.28600841899999996
14995,0.284023939
14996,0.285453383
14997,0.286093686
14998,0.285139092
14999,0.286935845
15000,0.286744897
15001,0.287688098
15002,0.286969187
15003,0.288077063
15004,0.290024574
15005,0.289006045
15006,0.289027047
15007,0.28904091
15008,0.28938527199999997
15009,0.288998507
15010,0.290261067
15011,0.28886578399999996
15012,0.289540013
15013,0.288881935
15014,0.288214079
15015,0.288735836
15016,0.289805523
15017,0.289087767
15018,0.289759675
15019,0.289596547
15020,0.292168807
15021,0.29320677100000003
15022,0.292524707
15023,0.29316539
15024,0.294112595
15025,0.292598091
15026,0.292607889
15027,0.29187445
15028,0.294425957
15029,0.296681955
15030,0.297429772
15031,0.295365695
15032,0.302895862
15033,0.302942943
15034,0.305004797
15035,0.302403999
15036,0.301677297
15037,0.299737513
15038,0.303454041
15039,0.304841264
15040,0.308557292
15041,0.310975383
15042,0.31139522
15043,0.311280465
15044,0.311422493
15045,0.311560546
15046,0.31088914
15047,0.30904843600000004
15048,0.307669811
15049,0.303900542
15050,0.302124425
15051,0.299335212
15052,0.295966399
15053,0.292220527
15054,0.287894833
15055,0.280394304
15056,0.274129153
15057,0.266308745
15058,0.259781081
15059,0.253843857
15060,0.24492010600000003
15061,0.236174855
15062,0.228715783
15063,0.22028568199999998
15064,0.213395817
15065,0.2093112
15066,0.206997309
15067,0.205685554
15068,0.203012494
15069,0.197882895
15070,0.19541673199999998
15071,0.193255051
15072,0.188493086
15073,0.18568072300000002
15074,0.18303339899999999
15075,0.18200048100000002
15076,0.17847938100000002
15077,0.17773279399999997
15078,0.174354806
15079,0.17337423300000002
15080,0.17114632600000002
15081,0.170337617
15082,0.17096894899999998
15083,0.174998958
15084,0.17536701300000002
15085,0.173572416
15086,0.17597427
15087,0.172678467
15088,0.17054263600000003
15089,0.167513765
15090,0.164624581
15091,0.16461591
15092,0.164802674
15093,0.165655784
15094,0.16446713699999999
15095,0.161213227
15096,0.16094458
15097,0.162185716
15098,0.16121343400000002
15099,0.165345413
15100,0.162362589
15101,0.164594226
15102,0.157878371
15103,0.15571581199999998
15104,0.167150578
15105,0.16853630100000003
15106,0.17206803899999998
15107,0.178794179
15108,0.17506559300000002
15109,0.169588518
15110,0.16114155300000002
15111,0.15905972699999998
15112,0.156385752
15113,0.153867315
15114,0.155325104
15115,0.152928765
15116,0.14928463
15117,0.147576285
15118,0.151822881
15119,0.156752043
15120,0.154979511
15121,0.151126292
15122,0.147186147
15123,0.141296802
15124,0.140460144
15125,0.134799146
15126,0.136740651
15127,0.134046891
15128,0.131778993
15129,0.139167596
15130,0.14316199699999999
15131,0.143739264
15132,0.14382959
15133,0.14501874
15134,0.144818976
15135,0.14593246199999999
15136,0.14828527800000002
15137,0.150078551
15138,0.152066497
15139,0.151654835
15140,0.154517878
15141,0.154503284
15142,0.154790817
15143,0.154751585
15144,0.156075403
15145,0.157820722
15146,0.15998009900000001
15147,0.167585646
15148,0.170267467
15149,0.169684775
15150,0.169292035
15151,0.170409745
15152,0.17275274699999998
15153,0.17361979600000002
15154,0.168436015
15155,0.167048559
15156,0.171034181
15157,0.175326662
15158,0.18551736300000002
15159,0.19332954
15160,0.206725971
15161,0.210025518
15162,0.206540374
15163,0.20441610699999999
15164,0.20684820899999998
15165,0.216683536
15166,0.22444203
15167,0.233231329
15168,0.242904155
15169,0.25039690600000003
15170,0.260320544
15171,0.266389136
15172,0.271233529
15173,0.288499332
15174,0.29463418399999997
15175,0.296889436
15176,0.303279001
15177,0.30802963899999997
15178,0.308982036
15179,0.30915435399999996
15180,0.30922665899999996
15181,0.310379857
15182,0.30723477899999996
15183,0.30270581
15184,0.303461152
15185,0.304352503
15186,0.304590904
15187,0.304966568
15188,0.305349501
15189,0.306765524
15190,0.306663337
15191,0.304567804
15192,0.30584622
15193,0.30507929699999997
15194,0.305103537
15195,0.302830998
15196,0.305766476
15197,0.307852128
15198,0.308518638
15199,0.30921147
15200,0.309374215
15201,0.309476925
15202,0.310391896
15203,0.308653501
15204,0.309050376
15205,0.30836036
15206,0.308542931
15207,0.309044863
15208,0.310996626
15209,0.31108609600000003
15210,0.31248406300000003
15211,0.312934834
15212,0.32191331
15213,0.323450923
15214,0.32239417600000003
15215,0.323021662
15216,0.323672387
15217,0.324293368
15218,0.326768459
15219,0.327436249
15220,0.32726326699999997
15221,0.326124117
15222,0.32664064
15223,0.32773611
15224,0.325826276
15225,0.324079662
15226,0.322557417
15227,0.321552216
15228,0.31998016100000004
15229,0.320181162
15230,0.31760288
15231,0.314542834
15232,0.31339956199999996
15233,0.314119451
15234,0.314407549
15235,0.315919015
15236,0.31525640000000005
15237,0.315795805
15238,0.314124748
15239,0.315020385
15240,0.315293736
15241,0.315072405
15242,0.318265419
15243,0.317743194
15244,0.315436518
15245,0.315649867
15246,0.313779331
15247,0.315374013
15248,0.31655039100000004
15249,0.316696953
15250,0.315793948
15251,0.313768981
15252,0.31281126600000003
15253,0.309219613
15254,0.30660070300000003
15255,0.305231037
15256,0.30453251600000003
15257,0.304389901
15258,0.304098469
15259,0.304602029
15260,0.304496579
15261,0.30408391
15262,0.303140097
15263,0.302975897
15264,0.302549346
15265,0.303311975
15266,0.303001537
15267,0.302872888
15268,0.302546905
15269,0.301933902
15270,0.300777167
15271,0.301364238
15272,0.299282745
15273,0.29827294
15274,0.299026362
15275,0.29771378600000004
15276,0.29915199600000003
15277,0.298368837
15278,0.29800222
15279,0.29781712
15280,0.297558258
15281,0.297002092
15282,0.29724565399999997
15283,0.297226875
15284,0.29722287
15285,0.297339008
15286,0.295864362
15287,0.295408808
15288,0.296258185
15289,0.296434746
15290,0.297242991
15291,0.298034628
15292,0.29842073199999997
15293,0.29841730699999997
15294,0.29891456899999996
15295,0.299065421
15296,0.29924650199999997
15297,0.29890007
15298,0.29991106100000003
15299,0.30022879
15300,0.301372421
15301,0.30139990699999997
15302,0.301439419
15303,0.301434293
15304,0.302361253
15305,0.302949935
15306,0.302606514
15307,0.301525479
15308,0.30127344300000003
15309,0.300902151
15310,0.30101569699999997
15311,0.300837321
15312,0.300297551
15313,0.299274047
15314,0.296274448
15315,0.296108826
15316,0.296464556
15317,0.29786468899999996
15318,0.29915296
15319,0.29958594899999996
15320,0.30060751199999997
15321,0.300881038
15322,0.301053003
15323,0.305288145
15324,0.307514198
15325,0.308925477
15326,0.310343349
15327,0.312242975
15328,0.312091573
15329,0.31283628
15330,0.312913554
15331,0.312446718
15332,0.31140276100000003
15333,0.308740842
15334,0.306663828
15335,0.30251813899999996
15336,0.297322727
15337,0.290433967
15338,0.283784935
15339,0.274389983
15340,0.267726318
15341,0.260802601
15342,0.25451975
15343,0.248162002
15344,0.244254732
15345,0.237759516
15346,0.232145183
15347,0.22464898600000002
15348,0.21958380100000002
15349,0.215886562
15350,0.212191358
15351,0.203299536
15352,0.194493592
15353,0.19157867399999998
15354,0.188704636
15355,0.18765754
15356,0.189456199
15357,0.18616997899999999
15358,0.18430856899999998
15359,0.182554434
15360,0.173282004
15361,0.165128296
15362,0.161151206
15363,0.159218
15364,0.15860274300000002
15365,0.157722571
15366,0.155870086
15367,0.15166911800000002
15368,0.150040225
15369,0.147859574
15370,0.146987191
15371,0.147586269
15372,0.146877549
15373,0.144469731
15374,0.138323135
15375,0.134992907
15376,0.13605910400000001
15377,0.13659484
15378,0.133246729
15379,0.13475442
15380,0.13762797400000001
15381,0.137557452
15382,0.135169551
15383,0.135062231
15384,0.134842191
15385,0.13524629400000002
15386,0.135890174
15387,0.133160522
15388,0.13115148
15389,0.129585884
15390,0.128206365
15391,0.12921539099999999
15392,0.13203874
15393,0.131724876
15394,0.135647922
15395,0.133281066
15396,0.13102973
15397,0.13121037900000002
15398,0.129000444
15399,0.130329649
15400,0.127933346
15401,0.128132879
15402,0.12959563400000002
15403,0.128761961
15404,0.13169133
15405,0.12706990599999998
15406,0.128903919
15407,0.128465482
15408,0.12670652699999999
15409,0.126195219
15410,0.126217936
15411,0.129494594
15412,0.129680089
15413,0.128229665
15414,0.128949228
15415,0.12840427699999998
15416,0.129815914
15417,0.128854349
15418,0.128768087
15419,0.132841143
15420,0.13579502599999999
15421,0.139291264
15422,0.145637887
15423,0.14620731
15424,0.149511645
15425,0.148046368
15426,0.151528755
15427,0.152589781
15428,0.155209319
15429,0.157367952
15430,0.159962397
15431,0.163465327
15432,0.164966654
15433,0.170807908
15434,0.18376925
15435,0.18720703100000002
15436,0.18390414300000002
15437,0.18464576600000002
15438,0.17944439
15439,0.181667317
15440,0.18764580100000003
15441,0.19260512300000002
15442,0.19403557600000002
15443,0.1977076
15444,0.203935853
15445,0.213033175
15446,0.21305448100000002
15447,0.21372781100000002
15448,0.220108057
15449,0.223121171
15450,0.23180014
15451,0.24000553300000002
15452,0.248982764
15453,0.256546645
15454,0.262615767
15455,0.272071991
15456,0.281386051
15457,0.28337288
15458,0.284562413
15459,0.284053587
15460,0.286244719
15461,0.29172475
15462,0.29486911
15463,0.296738365
15464,0.299926187
15465,0.302724398
15466,0.305364291
15467,0.30826087
15468,0.30886432
15469,0.308731849
15470,0.304931697
15471,0.304170357
15472,0.304075596
15473,0.304929983
15474,0.30555022800000003
15475,0.305184844
15476,0.305626843
15477,0.306060722
15478,0.306436156
15479,0.30567384
15480,0.304606298
15481,0.304615622
15482,0.303912508
15483,0.30396203899999996
15484,0.303842441
15485,0.30328533399999996
15486,0.30297878899999997
15487,0.302823985
15488,0.30238418300000003
15489,0.301236099
15490,0.301860411
15491,0.301161752
15492,0.302421553
15493,0.301883114
15494,0.300454881
15495,0.302907158
15496,0.300948053
15497,0.300794863
15498,0.301151322
15499,0.300681129
15500,0.300193088
15501,0.29979043899999996
15502,0.299289767
15503,0.29871779600000004
15504,0.298089932
15505,0.297619048
15506,0.299706957
15507,0.302399421
15508,0.302886166
15509,0.30325915800000003
15510,0.3038636
15511,0.30409166600000004
15512,0.30542053
15513,0.304303363
15514,0.305665187
15515,0.305679379
15516,0.305227376
15517,0.30594959899999996
15518,0.30576682
15519,0.308451236
15520,0.306932365
15521,0.305305984
15522,0.304998936
15523,0.303675874
15524,0.302895132
15525,0.301048921
15526,0.301451529
15527,0.301546616
15528,0.300964097
15529,0.301357862
15530,0.30414320899999997
15531,0.305566609
15532,0.306989128
15533,0.306041583
15534,0.306355534
15535,0.304034582
15536,0.303507581
15537,0.303111637
15538,0.303324036
15539,0.302564573
15540,0.30128087
15541,0.297721589
15542,0.294246448
15543,0.289885639
15544,0.29022408
15545,0.291609742
15546,0.291488958
15547,0.29032411399999997
15548,0.290832657
15549,0.290108103
15550,0.290732222
15551,0.290541516
15552,0.29053108899999996
15553,0.291688852
15554,0.292720752
15555,0.293275551
15556,0.29240766100000004
15557,0.292391942
15558,0.29205492899999996
15559,0.29165642399999997
15560,0.290737184
15561,0.291532955
15562,0.291070987
15563,0.290838825
15564,0.291014752
15565,0.289056716
15566,0.295836807
15567,0.29823786399999996
15568,0.29882005899999997
15569,0.29810058100000003
15570,0.297799921
15571,0.297339901
15572,0.297552534
15573,0.296725042
15574,0.29739777
15575,0.29786812100000004
15576,0.297502607
15577,0.29890011899999996
15578,0.29987123600000004
15579,0.30009426
15580,0.29945806199999997
15581,0.300124285
15582,0.300571997
15583,0.301035135
15584,0.30135760100000003
15585,0.302005075
15586,0.301004675
15587,0.301162906
15588,0.30189993
15589,0.30181166600000003
15590,0.301548695
15591,0.301868045
15592,0.30201309
15593,0.303272186
15594,0.303303452
15595,0.303874511
15596,0.30307525
15597,0.302964427
15598,0.302577014
15599,0.302740536
15600,0.302077705
15601,0.30142416699999997
15602,0.299663628
15603,0.299921883
15604,0.300538756
15605,0.30236281600000003
15606,0.303187367
15607,0.303084423
15608,0.303550808
15609,0.304080358
15610,0.303142063
15611,0.303571429
15612,0.303973352
15613,0.303334275
15614,0.304097939
15615,0.304875771
15616,0.304382284
15617,0.305259235
15618,0.306072044
15619,0.304746821
15620,0.304118662
15621,0.301831262
15622,0.30062611
15623,0.299059297
15624,0.29519483
15625,0.292232737
15626,0.289337498
15627,0.28453348300000003
15628,0.278317303
15629,0.273316848
15630,0.265772062
15631,0.2603531
15632,0.252515797
15633,0.24376316399999998
15634,0.234479532
15635,0.225661227
15636,0.218580004
15637,0.213009124
15638,0.20316921300000002
15639,0.201469543
15640,0.195380448
15641,0.189360687
15642,0.184367198
15643,0.175822069
15644,0.17412386
15645,0.169134615
15646,0.16551026300000002
15647,0.160672854
15648,0.157330617
15649,0.154803312
15650,0.15475787300000002
15651,0.155132306
15652,0.152085156
15653,0.15002953300000002
15654,0.14133215300000002
15655,0.14251805
15656,0.139015678
15657,0.134722776
15658,0.129965522
15659,0.12921546
15660,0.126828281
15661,0.127441009
15662,0.13386429800000002
15663,0.12971649999999998
15664,0.12966932
15665,0.125532242
15666,0.123491179
15667,0.126434394
15668,0.127988748
15669,0.127679598
15670,0.127421797
15671,0.13130993800000001
15672,0.128198323
15673,0.12441514199999999
15674,0.120008542
15675,0.11176909900000001
15676,0.11081893300000001
15677,0.11464763
15678,0.115867119
15679,0.11457487699999999
15680,0.106984539
15681,0.105741161
15682,0.10490914
15683,0.104327919
15684,0.105294826
15685,0.11034595800000001
15686,0.111689308
15687,0.111795436
15688,0.11382470800000001
15689,0.11700545400000001
15690,0.11612654300000001
15691,0.119063252
15692,0.123624278
15693,0.122742895
15694,0.12176859599999999
15695,0.12673115
15696,0.127315836
15697,0.12682385599999998
15698,0.115820464
15699,0.11437258199999999
15700,0.114817474
15701,0.114589649
15702,0.116399209
15703,0.119406255
15704,0.118423214
15705,0.116716826
15706,0.114126011
15707,0.116936354
15708,0.120225389
15709,0.11877311300000001
15710,0.115597225
15711,0.118477792
15712,0.118493554
15713,0.122037534
15714,0.12215818099999999
15715,0.126920185
15716,0.12221149699999999
15717,0.12373993300000001
15718,0.12214304599999999
15719,0.13259900300000002
15720,0.141334448
15721,0.145989975
15722,0.140701954
15723,0.139081701
15724,0.137290715
15725,0.138448328
15726,0.136331764
15727,0.136936306
15728,0.139213444
15729,0.144424585
15730,0.146909378
15731,0.153501869
15732,0.16391446199999998
15733,0.174056147
15734,0.173665515
15735,0.173186792
15736,0.182434381
15737,0.18555667
15738,0.194546059
15739,0.200368429
15740,0.209630147
15741,0.221485472
15742,0.23137811100000003
15743,0.241812005
15744,0.253030983
15745,0.258710647
15746,0.26407135600000003
15747,0.269863432
15748,0.27628848100000003
15749,0.279977715
15750,0.283907656
15751,0.287134134
15752,0.293616845
15753,0.297851281
15754,0.29770246
15755,0.300490433
15756,0.303624717
15757,0.307592447
15758,0.310630645
15759,0.307844891
15760,0.306341994
15761,0.305454263
15762,0.30509919399999996
15763,0.304462145
15764,0.302712533
15765,0.301901376
15766,0.30140006199999997
15767,0.299675149
15768,0.29822187899999997
15769,0.29860332
15770,0.296271921
15771,0.297073076
15772,0.29721338199999997
15773,0.296389752
